id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
N06-2020,0.0,0.0,0.0,proceedings of the human language technology conference of the north american chapter of the acl,human language technology conference and meeting of the north american association for computational linguistics - short papers,human language technology conference and meeting of the north american association for computational linguistics - short papers,proceedings of the human language technology conference of the north american chapter of the acl
H94-1003,0.0,0.0,0.0,computational linguistics,human language technology conference,human language technology conference,computational linguistics
W11-2126,0.0,0.0,0.0,proceedings of the 6th workshop on statistical machine translation,proceedings of the sixth workshop on statistical machine translation,proceedings of the sixth workshop on statistical machine translation,proceedings of the 6th workshop on statistical machine translation
N12-1084,0.0,0.0,0.0,2012 conference of the north american chapter of the association for computational linguistics: human language technologies,naacl,naacl,2012 conference of the north american chapter of the association for computational linguistics: human language technologies
W00-0902,0.0,0.0,0.0,homing on a genre: invitations for bidswriting business: genres, media and discourse,workshop on comparing corpora,workshop on comparing corpora,homing on a genre: invitations for bidswriting business: genres, media and discourse
D12-1085,0.0,0.0,0.0,proceedings of the 2012 joint conference on empirical methods in natural language processing and computational natural language learning,emnlp,emnlp,proceedings of the 2012 joint conference on empirical methods in natural language processing and computational natural language learning
W06-2710,-1,0.0,-1,,workshop on nlp and xml nlpxml multi-dimensional markup,workshop on nlp and xml nlpxml multi-dimensional markup,
S13-2071,0.0,0.0,0.0,second joint conference on lexical and computational semantics (*sem),*sem,*sem,second joint conference on lexical and computational semantics (*sem)
C10-1044,0.0,0.0,0.0,proceedings of the 23rd international conference on computational linguistics,coling,coling,proceedings of the 23rd international conference on computational linguistics
L08-1315,0.0,0.0,0.0,references,lrec,lrec,references
S12-1044,0.0,0.0,0.0,first joint conference on lexical and computational semantics (*sem),semeval,semeval,first joint conference on lexical and computational semantics (*sem)
P93-1029,0.0,0.0,0.0,next generation informa- tion system technology, proceedings of the 1st interna- tional east/west data base workshop,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,next generation informa- tion system technology, proceedings of the 1st interna- tional east/west data base workshop
C90-3082,0.0,0.0,0.0,a thcorg o.f truth and semantic repcesc~tation, in: groenendijk, j.a. ct. al. reds.), formal semantics in the studg of :vctluc~d language,international conference on computational linguistics,international conference on computational linguistics,a thcorg o.f truth and semantic repcesc~tation, in: groenendijk, j.a. ct. al. reds.), formal semantics in the studg of :vctluc~d language
H86-1009,0.0,0.0,0.0,brachman,workshop on strategic computing - natural language,workshop on strategic computing - natural language,brachman
W04-2417,0.0,0.0,0.0,computational linguistics,conference on computational natural language learning conll,conference on computational natural language learning conll,computational linguistics
W05-1007,0.0,0.0,0.0,proceedings of the acl-siglex workshop on deep lexical acquisition,siglex workshop on deep lexical acquisition,siglex workshop on deep lexical acquisition,proceedings of the acl-siglex workshop on deep lexical acquisition
W10-0607,1.0,1.0,1.0,,,proceedings of the naacl hlt 2010 first workshop on computational neurolinguistics,proceedings of the naacl hlt 2010 first workshop on computational neurolinguistics
E12-1032,0.0,0.0,0.0,proceedings of the 13th conference of the european chapter of the association for computational linguistics,eacl,eacl,proceedings of the 13th conference of the european chapter of the association for computational linguistics
W06-3606,0.0,0.0,0.0,workshop on computationally hard problemsand joint inference in speech and language processing,workshop on computationally hard problems and joint inference in speech and language processing,workshop on computationally hard problems and joint inference in speech and language processing,workshop on computationally hard problemsand joint inference in speech and language processing
D12-1006,0.0,0.0,0.0,proceedings of the 2012 joint conference on empirical methods in natural language processing and computational natural language learning,emnlp,emnlp,proceedings of the 2012 joint conference on empirical methods in natural language processing and computational natural language learning
C92-1009,0.0,0.0,0.0,generating naturm language under pragmatic con- stralnts,international conference on computational linguistics,international conference on computational linguistics,generating naturm language under pragmatic con- stralnts
W00-0405,0.0,0.0,0.0,pro- ceedings of the darpa broadcast news transcription and understanding workshop,workshop on automatic summarization,workshop on automatic summarization,pro- ceedings of the darpa broadcast news transcription and understanding workshop
W03-0424,0.0,0.0,0.0,a maximum entropy ap- proach to named entity recognition,conference on computational natural language learning conll,conference on computational natural language learning conll,a maximum entropy ap- proach to named entity recognition
D13-1176,0.0,0.0,0.0,proceedings of the 2013 conference on empirical methods in natural language processing,emnlp,emnlp,proceedings of the 2013 conference on empirical methods in natural language processing
C04-1043,0.0,0.0,0.0,theoria,international conference on computational linguistics,international conference on computational linguistics,theoria
N13-1071,0.0,0.0,0.0,proceedings of naacl-hlt 2013,naacl,naacl,proceedings of naacl-hlt 2013
P13-2028,0.0,0.0,0.0,proceedings of the 51st annual meeting of the association for computational linguistics,acl,acl,proceedings of the 51st annual meeting of the association for computational linguistics
C10-2170,0.0,0.0,0.0,coling 2010: poster volume,coling - posters,coling - posters,coling 2010: poster volume
L08-1382,0.0,0.0,0.0,references,lrec,lrec,references
P13-2124,0.0,0.0,0.0,proceedings of the 51st annual meeting of the association for computational linguistics,acl,acl,proceedings of the 51st annual meeting of the association for computational linguistics
W02-1112,0.0,0.0,0.0,proceedings of the acl conll workshop,workshop on semanet: building and using semantic networks,workshop on semanet: building and using semantic networks,proceedings of the acl conll workshop
N07-2015,0.0,0.0,0.0,proceedings of naacl hlt 2007, companion volume,human language technologies 2007: the conference of the north american chapter of the association for computational linguistics; companion volume, short papers,human language technologies 2007: the conference of the north american chapter of the association for computational linguistics; companion volume, short papers,proceedings of naacl hlt 2007, companion volume
P06-2075,0.0,0.0,0.0,proceedings of the coling/acl 2006 main conference poster sessions,international conference on computational linguistics and annual meeting of the association for computational linguistics - poster sessions,international conference on computational linguistics and annual meeting of the association for computational linguistics - poster sessions,proceedings of the coling/acl 2006 main conference poster sessions
W09-1107,0.0,0.0,0.0,proceedings of the thirteenth conference on computational natural language learning (conll),conll,conll,proceedings of the thirteenth conference on computational natural language learning (conll)
W09-0408,1.0,1.0,1.0,,,proceedings of the fourth workshop on statistical machine translation,proceedings of the fourth workshop on statistical machine translation
E89-1028,0.0,0.0,0.0,linguis- tics and philosophy,conference of the european association for computational linguistics,conference of the european association for computational linguistics,linguis- tics and philosophy
H92-1069,-1,0.0,-1,,workshop on speech and natural language,workshop on speech and natural language,
A94-1013,0.0,0.0,0.0,classification and regression trees,applied natural language processing conference,applied natural language processing conference,classification and regression trees
P01-1029,0.0,0.0,0.0,positioning of a verb creation of a non-verbal phrase: (x, f, xp, ?) creation of a domain for a relative clause,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,positioning of a verb creation of a non-verbal phrase: (x, f, xp, ?) creation of a domain for a relative clause
C08-3003,0.0,0.0,0.0,po- larization and abstraction of grammatical formalisms as methods for lexical disambiguation,coling - demos,coling - demos,po- larization and abstraction of grammatical formalisms as methods for lexical disambiguation
L08-1301,0.0,0.0,0.0,references,lrec,lrec,references
W08-0806,1.0,1.0,1.0,,,proceedings of the acl-08: hlt workshop on mobile language processing,proceedings of the acl-08: hlt workshop on mobile language processing
W08-0606,0.0,0.0,0.0,bionlp,proceedings of the workshop on current trends in biomedical natural language processing,proceedings of the workshop on current trends in biomedical natural language processing,bionlp
C04-1114,0.0,0.0,0.0,proceedings of the american medical informatics association,international conference on computational linguistics,international conference on computational linguistics,proceedings of the american medical informatics association
W07-1526,0.0,0.0,0.0,proceedings of the linguistic annotation workshop,linguistic annotation workshop,linguistic annotation workshop,proceedings of the linguistic annotation workshop
W09-0617,0.0,0.0,0.0,proceedings of the 12th european workshop on natural language generation,proceedings of the 12th european workshop on natural language generation (enlg 2009),proceedings of the 12th european workshop on natural language generation (enlg 2009),proceedings of the 12th european workshop on natural language generation
P00-1013,0.0,0.0,0.0,proc. ieee icassp,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,proc. ieee icassp
I08-1019,-1,0.0,-1,,proceedings of the third international joint conference on natural language processing,proceedings of the third international joint conference on natural language processing,
W11-0603,1.0,1.0,1.0,,,proceedings of the 2nd workshop on cognitive modeling and computational linguistics,proceedings of the 2nd workshop on cognitive modeling and computational linguistics
P07-1068,0.0,0.0,0.0,proceedings of the 45th annual meeting of the association of computational linguistics,45th annual meeting of the association of computational linguistics,45th annual meeting of the association of computational linguistics,proceedings of the 45th annual meeting of the association of computational linguistics
W07-1032,0.0,0.0,0.0,bionlp,biological, translational, and clinical language processing,biological, translational, and clinical language processing,bionlp
D10-1123,0.0,0.0,0.0,proceedings of the 2010 conference on empirical methods in natural language processing,emnlp,emnlp,proceedings of the 2010 conference on empirical methods in natural language processing
W07-0736,0.0,0.0,0.0,proceedings of the second workshop on statistical machine translation,workshop on statistical machine translation,workshop on statistical machine translation,proceedings of the second workshop on statistical machine translation
W05-1614,0.0,0.0,0.0,computational rules for generating punning rid- dles hiroaki kitano proceedings of the international joint conference on artificial intelligence workshop on ai and entertainment carlos bento, amilcar cardoso, and geraint wiggins 2nd work- shop on creative systems, approaches to creativity in artificial intelligence and cognitive science,european workshop on natural language generation enlg,european workshop on natural language generation enlg,computational rules for generating punning rid- dles hiroaki kitano proceedings of the international joint conference on artificial intelligence workshop on ai and entertainment carlos bento, amilcar cardoso, and geraint wiggins 2nd work- shop on creative systems, approaches to creativity in artificial intelligence and cognitive science
L08-1612,0.0,0.0,0.0,references,lrec,lrec,references
N06-1023,0.0,0.0,0.0,proceedings of the human language technology conference of the north american chapter of the acl,human language technology conference and meeting of the north american association for computational linguistics,human language technology conference and meeting of the north american association for computational linguistics,proceedings of the human language technology conference of the north american chapter of the acl
W13-1205,0.0,0.0,0.0,proceedings of the the 1st workshop on events: definition, detection, coreference, and representation,events: definition, detection, coreference, and representation,events: definition, detection, coreference, and representation,proceedings of the the 1st workshop on events: definition, detection, coreference, and representation
H05-1061,0.0,0.0,0.0,proceedings of human language technology conference and conference on empirical methods in natural language processing,human language technology conference and empirical methods in natural language processing,human language technology conference and empirical methods in natural language processing,proceedings of human language technology conference and conference on empirical methods in natural language processing
W04-2313,0.0,0.0,0.0,english discourse particles: evidence from a corpus,sigdial workshop on discourse and dialogue,sigdial workshop on discourse and dialogue,english discourse particles: evidence from a corpus
W04-2003,0.0,0.0,0.0,computational linguistics and the foundations of linguistic theory,workshop on robust methods in analysis of natural language data romand,workshop on robust methods in analysis of natural language data romand,computational linguistics and the foundations of linguistic theory
P06-2104,0.0,0.0,0.0,proceedings of the coling/acl 2006 main conference poster sessions,international conference on computational linguistics and annual meeting of the association for computational linguistics - poster sessions,international conference on computational linguistics and annual meeting of the association for computational linguistics - poster sessions,proceedings of the coling/acl 2006 main conference poster sessions
P12-1102,0.0,0.0,0.0,proceedings of the 50th annual meeting of the association for computational linguistics,acl,acl,proceedings of the 50th annual meeting of the association for computational linguistics
P96-1052,0.0,0.0,0.0,proceedings of the acl,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,proceedings of the acl
A00-2015,0.0,0.0,0.0,proceedings of the 34th annual meeting of acl,applied natural language processing conference and meeting of the north american association for computational linguistics,applied natural language processing conference and meeting of the north american association for computational linguistics,proceedings of the 34th annual meeting of acl
C90-2042,0.0,0.0,0.0,natural language analysis using conceptual graphs, international computer science,international conference on computational linguistics,international conference on computational linguistics,natural language analysis using conceptual graphs, international computer science
E06-1035,0.0,0.0,0.0,proceedings of the darpa broadcast news transcription and understanding workshop,conference of the european association for computational linguistics,conference of the european association for computational linguistics,proceedings of the darpa broadcast news transcription and understanding workshop
E06-1043,0.0,0.0,0.0,proc. of the acl-siglex workshop on multiword expres- sions,conference of the european association for computational linguistics,conference of the european association for computational linguistics,proc. of the acl-siglex workshop on multiword expres- sions
W04-2407,0.0,0.0,0.0,machine learning,conference on computational natural language learning conll,conference on computational natural language learning conll,machine learning
C10-2007,0.0,0.0,0.0,coling 2010: poster volume,coling - posters,coling - posters,coling 2010: poster volume
N09-3006,0.0,0.0,0.0,proceedings of the naacl hlt student research workshop and doctoral consortium,hlt-naacl, companion volume: student research workshop and doctoral consortium,hlt-naacl, companion volume: student research workshop and doctoral consortium,proceedings of the naacl hlt student research workshop and doctoral consortium
C04-1018,0.0,0.0,0.0,the scol manual. cass is avail- able from http,international conference on computational linguistics,international conference on computational linguistics,the scol manual. cass is avail- able from http
W11-1803,1.0,1.0,1.0,,,proceedings of bionlp shared task 2011 workshop,proceedings of bionlp shared task 2011 workshop
W10-0602,1.0,1.0,1.0,,,proceedings of the naacl hlt 2010 first workshop on computational neurolinguistics,proceedings of the naacl hlt 2010 first workshop on computational neurolinguistics
N07-2040,0.0,0.0,0.0,proceedings of naacl hlt 2007, companion volume,human language technologies 2007: the conference of the north american chapter of the association for computational linguistics; companion volume, short papers,human language technologies 2007: the conference of the north american chapter of the association for computational linguistics; companion volume, short papers,proceedings of naacl hlt 2007, companion volume
W00-0401,0.0,0.0,0.0,proceedings of the a cl/ea cl '97 workshop on intelligent scalable text summarization,workshop on automatic summarization,workshop on automatic summarization,proceedings of the a cl/ea cl '97 workshop on intelligent scalable text summarization
W13-2604,0.0,0.0,0.0,proceedings of the workshop on cognitive modeling and computational linguistics,workshop on cognitive modeling and computational linguistics,workshop on cognitive modeling and computational linguistics,proceedings of the workshop on cognitive modeling and computational linguistics
W09-1503,0.0,0.0,0.0,proceedings of the naacl hlt workshop on software engineering, testing, and quality assurance for natural language processing,proceedings of the workshop on software engineering, testing, and quality assurance for natural language processing (setqa-nlp 2009),proceedings of the workshop on software engineering, testing, and quality assurance for natural language processing (setqa-nlp 2009),proceedings of the naacl hlt workshop on software engineering, testing, and quality assurance for natural language processing
W07-0725,0.0,0.0,0.0,proceedings of the second workshop on statistical machine translation,workshop on statistical machine translation,workshop on statistical machine translation,proceedings of the second workshop on statistical machine translation
P10-1077,0.0,0.0,0.0,proceedings of the 48th annual meeting of the association for computational linguistics,acl,acl,proceedings of the 48th annual meeting of the association for computational linguistics
L08-1219,0.0,0.0,0.0,references,lrec,lrec,references
I08-2093,0.0,0.0,0.0,current issues in formal slavic linguistics,proceedings of the third international joint conference on natural language processing,proceedings of the third international joint conference on natural language processing,current issues in formal slavic linguistics
P12-3013,0.0,0.0,0.0,proceedings of the 50th annual meeting of the association for computational linguistics,acl,acl,proceedings of the 50th annual meeting of the association for computational linguistics
C10-2163,0.0,0.0,0.0,coling 2010: poster volume,coling - posters,coling - posters,coling 2010: poster volume
W08-2136,0.0,0.0,0.0,conll 2008: proceedings of the 12th conference on computational natural language learning,conll 2008: proceedings of the twelfth conference on computational natural language learning,conll 2008: proceedings of the twelfth conference on computational natural language learning,conll 2008: proceedings of the 12th conference on computational natural language learning
W10-3505,0.0,0.0,0.0,proceedings of the 2nd workshop on coling 2010,proceedings of the 2nd workshop on the people’s web meets nlp: collaboratively constructed semantic resources,proceedings of the 2nd workshop on the people’s web meets nlp: collaboratively constructed semantic resources,proceedings of the 2nd workshop on coling 2010
W09-3836,0.0,0.0,0.0,proceedings of the 11th international conference on parsing technologies (iwpt),proceedings of the 11th international conference on parsing technologies (iwpt’09),proceedings of the 11th international conference on parsing technologies (iwpt’09),proceedings of the 11th international conference on parsing technologies (iwpt)
I08-2079,0.0,0.0,0.0,parsing by chunks principle-based parsing,proceedings of the third international joint conference on natural language processing,proceedings of the third international joint conference on natural language processing,parsing by chunks principle-based parsing
I05-5010,0.0,0.0,0.0,pro- ceedings of the 39th annual meeting of the associ- ation for computational linguistics,proceedings of the third international workshop on paraphrasing (iwp2005),proceedings of the third international workshop on paraphrasing (iwp2005),pro- ceedings of the 39th annual meeting of the associ- ation for computational linguistics
W04-1901,0.0,0.0,0.0,proceedings of the first interna- tional joint conference on natural language process- ing,international workshop on linguistically interpreted corpora,international workshop on linguistically interpreted corpora,proceedings of the first interna- tional joint conference on natural language process- ing
C10-2152,0.0,0.0,0.0,coling 2010: poster volume,coling - posters,coling - posters,coling 2010: poster volume
W09-3608,0.0,0.0,0.0,proceedings of the 2009 workshop on text and citation analysis for scholarly digital libraries,proceedings of the 2009 workshop on text and citation analysis for scholarly digital libraries (nlpir4dl),proceedings of the 2009 workshop on text and citation analysis for scholarly digital libraries (nlpir4dl),proceedings of the 2009 workshop on text and citation analysis for scholarly digital libraries
W09-0626,0.0,0.0,0.0,proceedings of the 12th european workshop on natural language generation,proceedings of the 12th european workshop on natural language generation (enlg 2009),proceedings of the 12th european workshop on natural language generation (enlg 2009),proceedings of the 12th european workshop on natural language generation
E83-1029,0.0,0.0,0.0,un analizzatore sintattico del linguaggio naturale italiano per l'elaboratore multi-mini associativo emma,conference of the european association for computational linguistics,conference of the european association for computational linguistics,un analizzatore sintattico del linguaggio naturale italiano per l'elaboratore multi-mini associativo emma
W07-1003,0.0,0.0,0.0,bionlp,biological, translational, and clinical language processing,biological, translational, and clinical language processing,bionlp
A88-1020,0.0,0.0,0.0,proceedings of the grosseto workshop "on automating the lexicon". also available as ibm research report rc 11872,applied natural language processing conference,applied natural language processing conference,proceedings of the grosseto workshop "on automating the lexicon". also available as ibm research report rc 11872
W03-0705,0.0,0.0,0.0,an overview of the philips dialog system. darpa broadcast news transcription and understanding workshop,workshop on research directions in dialogue processing,workshop on research directions in dialogue processing,an overview of the philips dialog system. darpa broadcast news transcription and understanding workshop
W05-0906,0.0,0.0,0.0,proceedings of acl 2004,workshop on intrinsic and extrinsic evaluation measures for machine translation and/or summarization,workshop on intrinsic and extrinsic evaluation measures for machine translation and/or summarization,proceedings of acl 2004
P04-1086,0.0,0.0,0.0,proc. of advances in neural infor- mation processing systems,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,proc. of advances in neural infor- mation processing systems
H93-1012,0.0,0.0,0.0,college of aeronautics,human language technology conference,human language technology conference,college of aeronautics
P13-1137,0.0,0.0,0.0,proceedings of the 51st annual meeting of the association for computational linguistics,acl,acl,proceedings of the 51st annual meeting of the association for computational linguistics
X98-1004,0.0,0.0,0.0,the tipster architecture,workshop on tipster text program,workshop on tipster text program,the tipster architecture
W08-1121,0.0,0.0,0.0,proc. of the 14th conference on computational linguistics,proceedings of the fifth international natural language generation conference,proceedings of the fifth international natural language generation conference,proc. of the 14th conference on computational linguistics
C88-1041,0.0,0.0,0.0,machine learning,international conference on computational linguistics,international conference on computational linguistics,machine learning
W04-1709,0.0,0.0,0.0,dynamisches multiple-choice mit satz- erga,workshop on elearning for computational linguistics and computational linguistics for elearning,workshop on elearning for computational linguistics and computational linguistics for elearning,dynamisches multiple-choice mit satz- erga
W10-1714,0.0,0.0,0.0,proceedings of the joint 5th workshop on statistical machine translation and metricsmatr,proceedings of the joint fifth workshop on statistical machine translation and metricsmatr,proceedings of the joint fifth workshop on statistical machine translation and metricsmatr,proceedings of the joint 5th workshop on statistical machine translation and metricsmatr
E06-2027,0.0,0.0,0.0,proceedings of the acl student research work- shop,conference of the european association for computational linguistics - demonstrations,conference of the european association for computational linguistics - demonstrations,proceedings of the acl student research work- shop
C00-1031,0.0,0.0,0.0,proceedings of the 361h ammal meeting of the associatiot~ for computational linguistics and of the 17th inter- national conference on computational linguistics (collng/acl'98),international conference on computational linguistics,international conference on computational linguistics,proceedings of the 361h ammal meeting of the associatiot~ for computational linguistics and of the 17th inter- national conference on computational linguistics (collng/acl'98)
P13-1139,0.0,0.0,0.0,proceedings of the 51st annual meeting of the association for computational linguistics,acl,acl,proceedings of the 51st annual meeting of the association for computational linguistics
W05-0614,0.0,0.0,0.0,proceedings of the 9th conference on computational natural language learning (conll),conference on computational natural language learning conll,conference on computational natural language learning conll,proceedings of the 9th conference on computational natural language learning (conll)
W12-3409,0.0,0.0,0.0,proceedings of the 50th annual meeting of the association for computational linguistics,proceedings of the acl 2012 joint workshop on statistical parsing and semantic processing of morphologically rich languages,proceedings of the acl 2012 joint workshop on statistical parsing and semantic processing of morphologically rich languages,proceedings of the 50th annual meeting of the association for computational linguistics
P99-1025,0.0,0.0,0.0,proc. eurospeech rhodes european conference on artificial intelligence,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,proc. eurospeech rhodes european conference on artificial intelligence
P08-1005,0.0,0.0,0.0,proceedings of acl-08: hlt,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,proceedings of acl-08: hlt
W10-1106,1.0,1.0,1.0,,,proceedings of the naacl hlt 2010 second louhi workshop on text and data mining of health documents,proceedings of the naacl hlt 2010 second louhi workshop on text and data mining of health documents
C02-1155,0.0,0.0,0.0,data warehousing and knowledge discovery,international conference on computational linguistics,international conference on computational linguistics,data warehousing and knowledge discovery
P09-1006,0.0,0.0,0.0,proceedings of the 47th annual meeting of the acl and the 4th ijcnlp of the afnlp,acl-ijcnlp,acl-ijcnlp,proceedings of the 47th annual meeting of the acl and the 4th ijcnlp of the afnlp
W97-0322,0.0,0.0,0.0,an inequality and associated max- imization technique in statistical estimation for probabilistic functions of a markov process,conference on empirical methods in natural language processing,conference on empirical methods in natural language processing,an inequality and associated max- imization technique in statistical estimation for probabilistic functions of a markov process
P99-1015,0.0,0.0,0.0,proceedings of the fourteenth international conference on machine learning,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,proceedings of the fourteenth international conference on machine learning
W08-1502,0.0,0.0,0.0,coling,coling 2008: proceedings of the workshop on cognitive aspects of the lexicon (cogalex 2008),coling 2008: proceedings of the workshop on cognitive aspects of the lexicon (cogalex 2008),coling
W11-2156,0.0,0.0,0.0,proceedings of the 6th workshop on statistical machine translation,proceedings of the sixth workshop on statistical machine translation,proceedings of the sixth workshop on statistical machine translation,proceedings of the 6th workshop on statistical machine translation
P06-1051,0.0,0.0,0.0,proceedings of the 21st international conference on computational linguistics and 44th annual meeting of the acl,international conference on computational linguistics and annual meeting of the association for computational linguistics,international conference on computational linguistics and annual meeting of the association for computational linguistics,proceedings of the 21st international conference on computational linguistics and 44th annual meeting of the acl
W09-2403,0.0,0.0,0.0,proceedings of the naacl hlt workshop on semantic evaluations: recent achievements and future directions,proceedings of the workshop on semantic evaluations: recent achievements and future directions (sew-2009),proceedings of the workshop on semantic evaluations: recent achievements and future directions (sew-2009),proceedings of the naacl hlt workshop on semantic evaluations: recent achievements and future directions
W12-0906,0.0,0.0,0.0,proceedings of the eacl 2012 workshop on computational models of language acquisition and loss,proceedings of the workshop on computational models of language acquisition and loss,proceedings of the workshop on computational models of language acquisition and loss,proceedings of the eacl 2012 workshop on computational models of language acquisition and loss
W06-3104,0.0,0.0,0.0,proceedings of the workshop on statistical machine translation,workshop on statistical machine translation,workshop on statistical machine translation,proceedings of the workshop on statistical machine translation
P97-1068,0.0,0.0,0.0,an introduction to func- tional grammar,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,an introduction to func- tional grammar
W06-2704,0.0,0.0,0.0,22nd international conference on data engineering, atlanta, usa. [boag et al.2005 the nite xml toolkit: flexible annotation for multi-modal language data. behav- ior research methods, instruments, and computers,workshop on nlp and xml nlpxml multi-dimensional markup,workshop on nlp and xml nlpxml multi-dimensional markup,22nd international conference on data engineering, atlanta, usa. [boag et al.2005 the nite xml toolkit: flexible annotation for multi-modal language data. behav- ior research methods, instruments, and computers
W12-3709,0.0,0.0,0.0,proceedings of the 3rd workshop on computational approaches to subjectivity and sentiment analysis,proceedings of the 3rd workshop in computational approaches to subjectivity and sentiment analysis,proceedings of the 3rd workshop in computational approaches to subjectivity and sentiment analysis,proceedings of the 3rd workshop on computational approaches to subjectivity and sentiment analysis
E91-1025,0.0,0.0,0.0,papers from the 7th scandi- navian conference of linguistics,conference of the european association for computational linguistics,conference of the european association for computational linguistics,papers from the 7th scandi- navian conference of linguistics
N04-1008,0.0,0.0,0.0,acm transactions on internet technology,human language technology conference and meeting of the north american association for computational linguistics,human language technology conference and meeting of the north american association for computational linguistics,acm transactions on internet technology
C90-3063,0.0,0.0,0.0,hobbs 1978] ttobbs, j. r. resolving pronoun ref- erences, lingua presented at the international work- shop on parsing technologies,international conference on computational linguistics,international conference on computational linguistics,hobbs 1978] ttobbs, j. r. resolving pronoun ref- erences, lingua presented at the international work- shop on parsing technologies
P98-1032,0.0,0.0,0.0,references,coling-acl,coling-acl,references
W06-3605,0.0,0.0,0.0,regular approximation of link grammar,workshop on computationally hard problems and joint inference in speech and language processing,workshop on computationally hard problems and joint inference in speech and language processing,regular approximation of link grammar
W90-0119,0.0,0.0,0.0,computa- tional models of discourse,international workshop on natural language generation,international workshop on natural language generation,computa- tional models of discourse
W01-0707,0.0,0.0,0.0,proceedings of the inter- national conference on applied natural language processing e. brill and p. resnik proceedings of the 15th international conference on computational linguistics,workshop on computational natural language learning conll,workshop on computational natural language learning conll,proceedings of the inter- national conference on applied natural language processing e. brill and p. resnik proceedings of the 15th international conference on computational linguistics
W99-0314,0.0,0.0,0.0,mark core and james allen. annotating dialogs with the damsl annotation scheme. in working notes of the aaai fall symposium on communicative action in humans and machines,workshop on towards standards and tools for discourse tagging,workshop on towards standards and tools for discourse tagging,mark core and james allen. annotating dialogs with the damsl annotation scheme. in working notes of the aaai fall symposium on communicative action in humans and machines
W10-0406,0.0,0.0,0.0,proceedings of the naacl hlt 2010 workshop on computational linguistics and writing,proceedings of the naacl hlt 2010 workshop on computational linguistics and writing: writing processes and authoring aids,proceedings of the naacl hlt 2010 workshop on computational linguistics and writing: writing processes and authoring aids,proceedings of the naacl hlt 2010 workshop on computational linguistics and writing
P03-1070,0.0,0.0,0.0,cognitive science,annual meeting of the association for computational linguistics,annual meeting of the association for computational linguistics,cognitive science
D09-1074,0.0,0.0,0.0,acl and afnlp,emnlp,emnlp,acl and afnlp
P06-2112,0.0,0.0,0.0,proceedings of the coling/acl 2006 main conference poster sessions,international conference on computational linguistics and annual meeting of the association for computational linguistics - poster sessions,international conference on computational linguistics and annual meeting of the association for computational linguistics - poster sessions,proceedings of the coling/acl 2006 main conference poster sessions
L08-1153,0.0,0.0,0.0,graphie et orthographe de l'amazighe, rabat : publications de l'institut royal de la culture amazighe,lrec,lrec,graphie et orthographe de l'amazighe, rabat : publications de l'institut royal de la culture amazighe
W10-2006,0.0,0.0,0.0,proceedings of the 2010 workshop on cognitive modeling and computational linguistics, acl 2010,proceedings of the 2010 workshop on cognitive modeling and computational linguistics,proceedings of the 2010 workshop on cognitive modeling and computational linguistics,proceedings of the 2010 workshop on cognitive modeling and computational linguistics, acl 2010
W94-0102,0.0,0.0,0.0,lob corpus 7'ag.qz,lg project: manual post-edit handbook. departments of computer studies and linguistics,workshop on the balancing act: combining symbolic and statistical approaches to language,workshop on the balancing act: combining symbolic and statistical approaches to language,lob corpus 7'ag.qz,lg project: manual post-edit handbook. departments of computer studies and linguistics
J05-2002,0.0,0.0,0.0,language and information,computational linguistics,computational linguistics,language and information
C10-2126,-1,0.0,-1,,coling - posters,coling - posters,
P13-2090,0.0,0.0,0.0,proceedings of the 51st annual meeting of the association for computational linguistics,acl,acl,proceedings of the 51st annual meeting of the association for computational linguistics
N04-3001,0.0,0.0,0.0,proceedings of the north amer- ican association for computational linguistics auto- matic summarization workshop,human language technology conference and meeting of the north american association for computational linguistics - demonstration papers,human language technology conference and meeting of the north american association for computational linguistics - demonstration papers,proceedings of the north amer- ican association for computational linguistics auto- matic summarization workshop
W07-0717,0.0,0.0,0.0,proceedings of the second workshop on statistical machine translation,workshop on statistical machine translation,workshop on statistical machine translation,proceedings of the second workshop on statistical machine translation
N07-2048,0.0,0.0,0.0,proceedings of naacl hlt 2007, companion volume,human language technologies 2007: the conference of the north american chapter of the association for computational linguistics; companion volume, short papers,human language technologies 2007: the conference of the north american chapter of the association for computational linguistics; companion volume, short papers,proceedings of naacl hlt 2007, companion volume
D09-1144,0.0,0.0,0.0,acl and afnlp,emnlp,emnlp,acl and afnlp
P09-2045,0.0,0.0,0.0,acl and afnlp,acl-ijcnlp: short papers,acl-ijcnlp: short papers,acl and afnlp
P13-1140,0.0,0.0,0.0,proceedings of the 51st annual meeting of the association for computational linguistics,acl,acl,proceedings of the 51st annual meeting of the association for computational linguistics
