id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
S13-1045,1.0,1.0,1.0,,,Semantic Parsing Freebase: Towards Open-domain Semantic Parsing,Semantic Parsing Freebase: Towards Open-domain Semantic Parsing
W10-3501,1.0,1.0,1.0,,,Constructing Large-Scale Person Ontology from Wikipedia,Constructing Large-Scale Person Ontology from Wikipedia
E99-1020,0.0,0.0,0.0,Tabular Algorithms for TAG Parsing,Tabular Algorithms For TAG Parsing,Tabular Algorithms For TAG Parsing,Tabular Algorithms for TAG Parsing
N09-1017,1.0,1.0,1.0,,,The Role of Implicit Argumentation in Nominal SRL,The Role of Implicit Argumentation in Nominal SRL
P03-1020,-1,0.0,-1,,TRuEcasIng,TRuEcasIng,
D08-1011,1.0,1.0,1.0,,,Indirect-HMM-based Hypothesis Alignment for Combining Outputs from Machine Translation Systems,Indirect-HMM-based Hypothesis Alignment for Combining Outputs from Machine Translation Systems
W07-2048,1.0,1.0,1.0,,,LTH: Semantic Structure Extraction using Nonprojective Dependency Trees,LTH: Semantic Structure Extraction using Nonprojective Dependency Trees
P05-1027,0.0,0.0,0.0,Question Answering as Question-Biased Term Extraction: A New Approach toward Multilingual QA,Question Answering As Question-Biased Term Extraction: A New Approach Toward Multilingual QA,Question Answering As Question-Biased Term Extraction: A New Approach Toward Multilingual QA,Question Answering as Question-Biased Term Extraction: A New Approach toward Multilingual QA
W02-1406,0.0,0.0,0.0,Probabilistic named entity verification,Probabilistic Named Entity Verification,Probabilistic Named Entity Verification,Probabilistic named entity verification
W12-3703,1.0,1.0,1.0,,,Random Walk Weighting over SentiWordNet for Sentiment Polarity Detection on Twitter,Random Walk Weighting over SentiWordNet for Sentiment Polarity Detection on Twitter
I05-4006,1.0,1.0,1.0,,,Construction of Structurally Annotated Spoken Dialogue Corpus,Construction of Structurally Annotated Spoken Dialogue Corpus
W04-1505,-1,0.0,-1,,Fast, Deep-Linguistic Statistical Dependency Parsing,Fast, Deep-Linguistic Statistical Dependency Parsing,
W05-0902,0.0,0.0,0.0,On the Subjectivity of Human Authored Short Summaries,On The Subjectivity Of Human Authored Summaries,On The Subjectivity Of Human Authored Summaries,On the Subjectivity of Human Authored Short Summaries
H05-1114,0.0,0.0,0.0,A Semi-Supervised Feature Clustering Algorithm with Application to Word Sense Disambiguation,A Semi-Supervised Feature Clustering Algorithm With Application To Word Sense Disambiguation,A Semi-Supervised Feature Clustering Algorithm With Application To Word Sense Disambiguation,A Semi-Supervised Feature Clustering Algorithm with Application to Word Sense Disambiguation
D07-1099,1.0,1.0,1.0,,,Fast and Robust Multilingual Dependency Parsing with a Generative Latent Variable Model,Fast and Robust Multilingual Dependency Parsing with a Generative Latent Variable Model
C10-3011,1.0,1.0,1.0,,,Antelogue: Pronoun Resolution for Text and Dialogue,Antelogue: Pronoun Resolution for Text and Dialogue
W03-1208,0.0,0.0,0.0,Question Classification using HDAG Kernel,Question Classification Using HDAG Kernel,Question Classification Using HDAG Kernel,Question Classification using HDAG Kernel
D13-1027,1.0,1.0,1.0,,,Error-Driven Analysis of Challenges in Coreference Resolution,Error-Driven Analysis of Challenges in Coreference Resolution
E93-1023,0.0,0.0,0.0,A Probabilistic Context-free Grammar for Disambiguation in Morphological Parsing,A Probabilistic Context-Free Grammar For Disambiguation In Morphological Parsing,A Probabilistic Context-Free Grammar For Disambiguation In Morphological Parsing,A Probabilistic Context-free Grammar for Disambiguation in Morphological Parsing
N04-4026,0.0,0.0,0.0,A Unigram Orientation Model for Statistical Machine Translation,A Unigram Orientation Model For Statistical Machine Translation,A Unigram Orientation Model For Statistical Machine Translation,A Unigram Orientation Model for Statistical Machine Translation
L08-1141,1.0,1.0,1.0,,,Question Answering on Speech Transcriptions: the QAST evaluation in CLEF,Question Answering on Speech Transcriptions: the QAST evaluation in CLEF
W06-2104,1.0,1.0,1.0,,,Marked Adpositions,Marked Adpositions
P85-1033,0.0,0.0,0.0,A TOOL KIT FOR LEXICON BUILDING,A Tool Kit For Lexicon Building,A Tool Kit For Lexicon Building,A TOOL KIT FOR LEXICON BUILDING
W99-0629,1.0,1.0,1.0,,,Cascaded Grammatical Relation Assignment,Cascaded Grammatical Relation Assignment
D12-1047,1.0,1.0,1.0,,,Translation Model Based Cross-Lingual Language Model Adaptation: from Word Models to Phrase Models,Translation Model Based Cross-Lingual Language Model Adaptation: from Word Models to Phrase Models
W12-6219,0.0,0.0,0.0,Lattice-Based Minimum Error Rate Training using Weighted Finite-State Transducers with Tropical Polynomial Weights,Lattice-Based Minimum Error Rate Training Using Weighted Finite-State Transducers with Tropical Polynomial Weights,Lattice-Based Minimum Error Rate Training Using Weighted Finite-State Transducers with Tropical Polynomial Weights,Lattice-Based Minimum Error Rate Training using Weighted Finite-State Transducers with Tropical Polynomial Weights
W96-0403,0.0,0.0,0.0,Paraphrasing and Aggregating Argumentative Text Using Text Structure,Paraphrasing And Aggregating Argumentative Texts Using Text Structure,Paraphrasing And Aggregating Argumentative Texts Using Text Structure,Paraphrasing and Aggregating Argumentative Text Using Text Structure
W10-1102,1.0,1.0,1.0,,,Extracting Information for Generating A Diabetes Report Card from Free Text in Physicians Notes,Extracting Information for Generating A Diabetes Report Card from Free Text in Physicians Notes
W12-3127,1.0,1.0,1.0,,,Using Categorial Grammar to Label Translation Rules,Using Categorial Grammar to Label Translation Rules
H01-1042,1.0,1.0,1.0,,,Is That Your Final Answer?,Is That Your Final Answer?
C00-2117,1.0,1.0,1.0,,,Text Genre Detection Using Common Word Frequencies,Text Genre Detection Using Common Word Frequencies
W06-2703,0.0,0.0,0.0,Tools to Address the Interdependence between Tokenisation and Standoff Annotation,Tools To Address The Interdependence Between Tokenisation And Standoff Annotation,Tools To Address The Interdependence Between Tokenisation And Standoff Annotation,Tools to Address the Interdependence between Tokenisation and Standoff Annotation
W10-1501,1.0,1.0,1.0,,,NoWaC: a large web-based corpus for Norwegian,NoWaC: a large web-based corpus for Norwegian
W12-4407,1.0,1.0,1.0,,,Syllable-based Machine Transliteration with Extra Phrase Features,Syllable-based Machine Transliteration with Extra Phrase Features
W04-0849,0.0,0.0,0.0,Class-based Collocations for Word-Sense Disambiguation,Class-Based Collocations For Word Sense Disambiguation,Class-Based Collocations For Word Sense Disambiguation,Class-based Collocations for Word-Sense Disambiguation
P85-1037,0.0,0.0,0.0,EXTRACTING SEMANTIC HIERARCHIES FROM A LARGE ON-LINE DICTIONARY,Extracting Semantic Hierarchies From A Large On-Line Dictionary,Extracting Semantic Hierarchies From A Large On-Line Dictionary,EXTRACTING SEMANTIC HIERARCHIES FROM A LARGE ON-LINE DICTIONARY
N09-2061,0.0,0.0,0.0,Sentence Boundary Detection and the Problem with the U.S,Sentence Boundary Detection and the Problem with the U.S.,Sentence Boundary Detection and the Problem with the U.S.,Sentence Boundary Detection and the Problem with the U.S
W13-1614,1.0,1.0,1.0,,,Sentiment analysis on Italian tweets,Sentiment analysis on Italian tweets
N06-1027,0.0,0.0,0.0,Learning to Detect Conversation Focus of Threaded Discussions,Learning To Detect Conversation Focus Of Threaded Discussions,Learning To Detect Conversation Focus Of Threaded Discussions,Learning to Detect Conversation Focus of Threaded Discussions
N04-2009,0.0,0.0,0.0,Construction of Conceptual Graph representation of texts,Construction Of Conceptual Graph Representation Of Texts,Construction Of Conceptual Graph Representation Of Texts,Construction of Conceptual Graph representation of texts
W10-0910,1.0,1.0,1.0,,,Unsupervised techniques for discovering ontology elements from Wikipedia article links,Unsupervised techniques for discovering ontology elements from Wikipedia article links
W04-2614,0.0,0.0,0.0,Fine-Grained Lexical Semantic Representations and Compositionally-Derived Events in Mandarin Chinese,Fine-Grained Lexical Semantic Representations And Compositionally-Derived Events In Mandarin Chinese,Fine-Grained Lexical Semantic Representations And Compositionally-Derived Events In Mandarin Chinese,Fine-Grained Lexical Semantic Representations and Compositionally-Derived Events in Mandarin Chinese
W03-2008,0.0,0.0,0.0,Natural Language Analysis of Patent Claims,Natural Language Analysis Of Patent Claims,Natural Language Analysis Of Patent Claims,Natural Language Analysis of Patent Claims
N09-1041,1.0,1.0,1.0,,,Exploring Content Models for Multi-Document Summarization,Exploring Content Models for Multi-Document Summarization
W10-0205,1.0,1.0,1.0,,,A Corpus-based Method for Extracting Paraphrases of Emotion Terms,A Corpus-based Method for Extracting Paraphrases of Emotion Terms
E91-1029,0.0,0.0,0.0,COORDINATION IN UNIFICATION-BASED GRAMMARS,Coordination In Unification-Based Grammars,Coordination In Unification-Based Grammars,COORDINATION IN UNIFICATION-BASED GRAMMARS
W08-2226,0.0,0.0,0.0,The TEXTCAP Semantic Interpreter,The TextCap Semantic Interpreter,The TextCap Semantic Interpreter,The TEXTCAP Semantic Interpreter
J79-1038,0.0,0.0,0.0,American Journal of Computational Linguistics Microfiche 38,Verb Paradigms For Sentence Recognition,Verb Paradigms For Sentence Recognition,American Journal of Computational Linguistics Microfiche 38
P98-1081,1.0,1.0,1.0,,,Improving Data Driven Wordclass Tagging by System Combination,Improving Data Driven Wordclass Tagging by System Combination
N06-3007,0.0,0.0,0.0,Document Representation and Multilevel Measures of Document Similarity,Document Representation And Multilevel Measures Of Document Similarity,Document Representation And Multilevel Measures Of Document Similarity,Document Representation and Multilevel Measures of Document Similarity
J05-1002,0.0,0.0,0.0,Squibs and Discussions Real versus Template-Based Natural Language Generation: A False Opposition?,Squibs And Discussions - Real Versus Template-Based Natural Language Generation: A False Opposition?,Squibs And Discussions - Real Versus Template-Based Natural Language Generation: A False Opposition?,Squibs and Discussions Real versus Template-Based Natural Language Generation: A False Opposition?
D10-1117,1.0,1.0,1.0,,,Unsupervised Induction of Tree Substitution Grammars for Dependency Parsing,Unsupervised Induction of Tree Substitution Grammars for Dependency Parsing
C10-2064,0.0,0.0,0.0,A Logistic Regression Model of Determiner Omission in PPs Tibor Kiss,A Logistic Regression Model of Determiner Omission in PPs,A Logistic Regression Model of Determiner Omission in PPs,A Logistic Regression Model of Determiner Omission in PPs Tibor Kiss
D09-1136,1.0,1.0,1.0,,,Bayesian Learning of Phrasal Tree-to-String Templates,Bayesian Learning of Phrasal Tree-to-String Templates
N07-2004,0.0,0.0,0.0,JOINT VERSUS INDEPENDENT PHONOLOGICAL FEATURE MODELS WITHIN CRF PHONE RECOGNITION,Joint Versus Independent Phonological Feature Models within CRF Phone Recognition,Joint Versus Independent Phonological Feature Models within CRF Phone Recognition,JOINT VERSUS INDEPENDENT PHONOLOGICAL FEATURE MODELS WITHIN CRF PHONE RECOGNITION
W12-0403,0.0,0.0,0.0,Seeing through deception: A computational approach to deceit detection in written communication,Seeing through Deception: A Computational Approach to Deceit Detection in Written Communication,Seeing through Deception: A Computational Approach to Deceit Detection in Written Communication,Seeing through deception: A computational approach to deceit detection in written communication
C90-2053,0.0,0.0,0.0,A New Parallel Algorithm for Generalized LR Parsing,A New Parallel Algorithm For Generalized LR Parsing,A New Parallel Algorithm For Generalized LR Parsing,A New Parallel Algorithm for Generalized LR Parsing
W98-1415,1.0,1.0,1.0,,,Clause Aggregation Using Linguistic Knowledge,Clause Aggregation Using Linguistic Knowledge
W07-1017,1.0,1.0,1.0,,,Automatic Code Assignment to Medical Text,Automatic Code Assignment to Medical Text
P07-2043,1.0,1.0,1.0,,,An OWL Ontology for HPSG,An OWL Ontology for HPSG
P13-2012,1.0,1.0,1.0,,,PARMA: A Predicate Argument Aligner,PARMA: A Predicate Argument Aligner
W11-2033,1.0,1.0,1.0,,,Multi-Policy Dialogue Management,Multi-Policy Dialogue Management
P08-2059,1.0,1.0,1.0,,,Active Learning with Confidence,Active Learning with Confidence
P11-1115,1.0,1.0,1.0,,,Knowledge Base Population: Successful Approaches and Challenges,Knowledge Base Population: Successful Approaches and Challenges
N12-1053,1.0,1.0,1.0,,,Training Dependency Parser Using Light Feedback,Training Dependency Parser Using Light Feedback
J05-1004,0.0,0.0,0.0,The Proposition Bank: An Annotated Corpus of Semantic Roles,The Proposition Bank: An Annotated Corpus Of Semantic Roles,The Proposition Bank: An Annotated Corpus Of Semantic Roles,The Proposition Bank: An Annotated Corpus of Semantic Roles
J11-4002,1.0,1.0,1.0,,,Towards Automatic Error Analysis of Machine Translation Output,Towards Automatic Error Analysis of Machine Translation Output
P11-1157,1.0,1.0,1.0,,,Effective Measures of Domain Similarity for Parsing,Effective Measures of Domain Similarity for Parsing
L08-1196,0.0,0.0,0.0,F0 Of Adolescent Speakers – First Results for the German Ph@ttSessionz Database,F0 of Adolescent Speakers - First Results for the German Ph@ttSessionz Database,F0 of Adolescent Speakers - First Results for the German Ph@ttSessionz Database,F0 Of Adolescent Speakers – First Results for the German Ph@ttSessionz Database
W09-3808,1.0,1.0,1.0,,,An Incremental Earley Parser for Simple Range Concatenation Grammar,An Incremental Earley Parser for Simple Range Concatenation Grammar
W08-1506,1.0,1.0,1.0,,,The 2008 MedSLT System,The 2008 MedSLT System
W11-1808,1.0,1.0,1.0,,,Model Combination for Event Extraction in BioNLP 2011,Model Combination for Event Extraction in BioNLP 2011
D12-1033,0.0,0.0,0.0,Syntactic surprisal affects spoken word duration in conversational contexts,Syntactic Surprisal Affects Spoken Word Duration in Conversational Contexts,Syntactic Surprisal Affects Spoken Word Duration in Conversational Contexts,Syntactic surprisal affects spoken word duration in conversational contexts
P13-2057,1.0,1.0,1.0,,,Using Context Vectors in Improving a Machine Translation System with Bridge Language,Using Context Vectors in Improving a Machine Translation System with Bridge Language
D12-1132,1.0,1.0,1.0,,,Unified Dependency Parsing of Chinese Morphological and Syntactic Structures,Unified Dependency Parsing of Chinese Morphological and Syntactic Structures
E99-1014,0.0,0.0,0.0,Full Text Parsing using Cascades of Rules: an Information Extraction Perspective,Full Text Parsing Using Cascades Of Rules: An Information Extraction Perspective,Full Text Parsing Using Cascades Of Rules: An Information Extraction Perspective,Full Text Parsing using Cascades of Rules: an Information Extraction Perspective
W12-4404,1.0,1.0,1.0,,,Latent Semantic Transliteration using Dirichlet Mixture,Latent Semantic Transliteration using Dirichlet Mixture
P09-1039,1.0,1.0,1.0,,,Concise Integer Linear Programming Formulations for Dependency Parsing,Concise Integer Linear Programming Formulations for Dependency Parsing
W03-1402,0.0,0.0,0.0,Encoding information on metaphoric expressions in WordNet-like resources*,Encoding Information On Metaphoric Expressions In WordNet-Like Resources,Encoding Information On Metaphoric Expressions In WordNet-Like Resources,Encoding information on metaphoric expressions in WordNet-like resources*
W07-0213,1.0,1.0,1.0,,,Vertex Degree Distribution for the Graph of Word Co-Occurrences in Russian,Vertex Degree Distribution for the Graph of Word Co-Occurrences in Russian
W13-2608,1.0,1.0,1.0,,,Evaluating Neighbor Rank and Distance Measures as Predictors of Semantic Priming,Evaluating Neighbor Rank and Distance Measures as Predictors of Semantic Priming
W03-0406,0.0,0.0,0.0,Unsupervised learning of word sense disambiguation rules by estimating an optimum iteration number in the EM algorithm,Unsupervised Learning Of Word Sense Disambiguation Rules By Estimating An Optimum Iteration Number In The EM Algorithm,Unsupervised Learning Of Word Sense Disambiguation Rules By Estimating An Optimum Iteration Number In The EM Algorithm,Unsupervised learning of word sense disambiguation rules by estimating an optimum iteration number in the EM algorithm
Q13-1004,1.0,1.0,1.0,,,Branch and Bound Algorithm for Dependency Parsing with Non-local Features,Branch and Bound Algorithm for Dependency Parsing with Non-local Features
W10-2403,1.0,1.0,1.0,,,Report of NEWS 2010 Transliteration Mining Shared Task,Report of NEWS 2010 Transliteration Mining Shared Task
L08-1536,1.0,1.0,1.0,,,Word-Based or Morpheme-Based? Annotation Strategies for Modern Hebrew Clitics,Word-Based or Morpheme-Based? Annotation Strategies for Modern Hebrew Clitics
C92-2091,0.0,0.0,0.0,ABSTF(ACT Shake-and-Bake Machine Translation Traduceidn autom£tiea mediante refrito,Shake-And-Bake Machine Translation,Shake-And-Bake Machine Translation,ABSTF(ACT Shake-and-Bake Machine Translation Traduceidn autom£tiea mediante refrito
C10-2003,1.0,1.0,1.0,,,Cross-Market Model Adaptation with Pairwise Preference Data for Web Search Ranking,Cross-Market Model Adaptation with Pairwise Preference Data for Web Search Ranking
W03-0611,0.0,0.0,0.0,Learning the Meaning and Usage of Time Phrases from a Parallel Text-Data Corpus,Learning The Meaning And Usage Of Time Phrases From A Parallel Text-Data Corpus,Learning The Meaning And Usage Of Time Phrases From A Parallel Text-Data Corpus,Learning the Meaning and Usage of Time Phrases from a Parallel Text-Data Corpus
H91-1034,0.0,0.0,0.0,A Template Matcher for Robust NL Interpretation,A Template Matcher For Robust NL Interpretation,A Template Matcher For Robust NL Interpretation,A Template Matcher for Robust NL Interpretation
W13-2205,1.0,1.0,1.0,,,The CMU Machine Translation Systems at WMT 2013: Syntax, Synthetic Translation Options, and Pseudo-References,The CMU Machine Translation Systems at WMT 2013: Syntax, Synthetic Translation Options, and Pseudo-References
W04-2414,0.0,0.0,0.0,Memory-based semantic role labeling: Optimizing features, algorithm, and output,Memory-Based Semantic Role Labeling: Optimizing Features, Algorithm, And Output,Memory-Based Semantic Role Labeling: Optimizing Features, Algorithm, And Output,Memory-based semantic role labeling: Optimizing features, algorithm, and output
W12-1525,1.0,1.0,1.0,,,The Surface Realisation Task: Recent Developments and Future Plans,The Surface Realisation Task: Recent Developments and Future Plans
C02-2017,0.0,0.0,0.0,Robust Interpretation of User Requests for Text Retrieval in a Multimodal Environment,Robust Interpretation Of User Requests For Text Retrieval In A Multimodal Environment,Robust Interpretation Of User Requests For Text Retrieval In A Multimodal Environment,Robust Interpretation of User Requests for Text Retrieval in a Multimodal Environment
P99-1021,0.0,0.0,0.0,A Knowledge-free Method for Capitalized Word Disambiguation,A Knowledge-Free Method For Capitalized Word Disambiguation,A Knowledge-Free Method For Capitalized Word Disambiguation,A Knowledge-free Method for Capitalized Word Disambiguation
P97-1036,0.0,0.0,0.0,Unification-based Multimodal Integration,Unification-Based Multimodal Integration,Unification-Based Multimodal Integration,Unification-based Multimodal Integration
N03-2037,0.0,0.0,0.0,Evaluating Answers to Definition Questions,Evaluating Answers To Definition Questions,Evaluating Answers To Definition Questions,Evaluating Answers to Definition Questions
P13-1167,1.0,1.0,1.0,,,Evaluating Text Segmentation using Boundary Edit Distance,Evaluating Text Segmentation using Boundary Edit Distance
L08-1077,0.0,0.0,0.0,Boot-strapping a WordNet using multiple existing WordNets,Boot-Strapping a WordNet Using Multiple Existing WordNets,Boot-Strapping a WordNet Using Multiple Existing WordNets,Boot-strapping a WordNet using multiple existing WordNets
E87-1031,0.0,0.0,0.0,PLANNING FOR PROBLEM FORMULATION IN ADVICE-GIVING DIALOGUE,Planning For Problem Formulation In Advice-Giving Dialogue,Planning For Problem Formulation In Advice-Giving Dialogue,PLANNING FOR PROBLEM FORMULATION IN ADVICE-GIVING DIALOGUE
C10-1022,0.0,0.0,0.0,A Twin-Candidate Based Approach for Event Pronoun Resolution us- ing Composite Kernel,A Twin-Candidate Based Approach for Event Pronoun Resolution using Composite Kernel,A Twin-Candidate Based Approach for Event Pronoun Resolution using Composite Kernel,A Twin-Candidate Based Approach for Event Pronoun Resolution us- ing Composite Kernel
P11-3010,1.0,1.0,1.0,,,PsychoSentiWordNet,PsychoSentiWordNet
L08-1214,0.0,0.0,0.0,The InFile project: a crosslingual filtering systems evaluation campaign CEA LIST 18, route du panorama BP 6 – 92265 Fontenay aux Roses,The INFILE Project: a Crosslingual Filtering Systems Evaluation Campaign,The INFILE Project: a Crosslingual Filtering Systems Evaluation Campaign,The InFile project: a crosslingual filtering systems evaluation campaign CEA LIST 18, route du panorama BP 6 – 92265 Fontenay aux Roses
W07-1309,1.0,1.0,1.0,,,Evolution, Optimization, and Language Change: The Case of Bengali Verb Inflections,Evolution, Optimization, and Language Change: The Case of Bengali Verb Inflections
P96-1048,0.0,0.0,0.0,Using textual clues to improve metaphor processing,Using Textual Clues To Improve Metaphor Processing,Using Textual Clues To Improve Metaphor Processing,Using textual clues to improve metaphor processing
D13-1173,1.0,1.0,1.0,,,Dependency-Based Decipherment for Resource-Limited Machine Translation,Dependency-Based Decipherment for Resource-Limited Machine Translation
W04-0833,0.0,0.0,0.0,Simple Features for Statistical Word Sense Disambiguation,Simple Features For Statistical Word Sense Disambiguation,Simple Features For Statistical Word Sense Disambiguation,Simple Features for Statistical Word Sense Disambiguation
W07-0730,1.0,1.0,1.0,,,UCB System Description for the WMT 2007 Shared Task,UCB System Description for the WMT 2007 Shared Task
N12-1023,1.0,1.0,1.0,,,Structured Ramp Loss Minimization for Machine Translation,Structured Ramp Loss Minimization for Machine Translation
W97-1502,0.0,0.0,0.0,The TreeBanker: a Tool for Supervised Training of Parsed Corpora,The TreeBanker: A Tool For Supervised Training Of Parsed Corpora,The TreeBanker: A Tool For Supervised Training Of Parsed Corpora,The TreeBanker: a Tool for Supervised Training of Parsed Corpora
E06-1008,0.0,0.0,0.0,Generating statistical language models from interpretation grammars in dialogue systems,Generating Statistical Language Models From Interpretation Grammars In Dialogue Systems,Generating Statistical Language Models From Interpretation Grammars In Dialogue Systems,Generating statistical language models from interpretation grammars in dialogue systems
L08-1600,1.0,1.0,1.0,,,Enriching Frame Semantic Resources with Dependency Graphs,Enriching Frame Semantic Resources with Dependency Graphs
W08-0512,0.0,0.0,0.0,Reengineering a domain-independent framework for Spoken Dialogue Systems,Reengineering a Domain-Independent Framework for Spoken Dialogue Systems,Reengineering a Domain-Independent Framework for Spoken Dialogue Systems,Reengineering a domain-independent framework for Spoken Dialogue Systems
P13-1126,1.0,1.0,1.0,,,Vector Space Model for Adaptation in Statistical Machine Translation,Vector Space Model for Adaptation in Statistical Machine Translation
E95-1021,0.0,0.0,0.0,Tagging French- comparing a statistical and a constraint-based method,Tagging French - Comparing A Statistical And A Constraint-Based Method,Tagging French - Comparing A Statistical And A Constraint-Based Method,Tagging French- comparing a statistical and a constraint-based method
P13-2023,1.0,1.0,1.0,,,GuiTAR-based Pronominal Anaphora Resolution in Bengali,GuiTAR-based Pronominal Anaphora Resolution in Bengali
C04-1170,0.0,0.0,0.0,Lexicalisation Strategies in Cooperative Question-Answering Systems,Lexicalisation Strategies In Cooperative Question-Answering Systems,Lexicalisation Strategies In Cooperative Question-Answering Systems,Lexicalisation Strategies in Cooperative Question-Answering Systems
W09-1412,1.0,1.0,1.0,,,Tunable Domain-Independent Event Extraction in the MIRA Framework,Tunable Domain-Independent Event Extraction in the MIRA Framework
P97-1021,0.0,0.0,0.0,A DOP Model for Semantic Interpretation*,A DOP Model For Semantic Interpretation,A DOP Model For Semantic Interpretation,A DOP Model for Semantic Interpretation*
W06-1606,0.0,0.0,0.0,SPMT: Statistical Machine Translation with Syntactified Target Language Phrases,SPMT: Statistical Machine Translation With Syntactified Target Language Phrases,SPMT: Statistical Machine Translation With Syntactified Target Language Phrases,SPMT: Statistical Machine Translation with Syntactified Target Language Phrases
P11-2117,1.0,1.0,1.0,,,Simple English Wikipedia: A New Text Simplification Task,Simple English Wikipedia: A New Text Simplification Task
C04-1050,0.0,0.0,0.0,Improving Japanese Zero Pronoun Resolution by Global Word Sense Disambiguation,Improving Japanese Zero Pronoun Resolution By Global Word Sense Disambiguation,Improving Japanese Zero Pronoun Resolution By Global Word Sense Disambiguation,Improving Japanese Zero Pronoun Resolution by Global Word Sense Disambiguation
W04-0109,0.0,0.0,0.0,Multilingual Noise-Robust Supervised Morphological Analysis using the WordFrame Model,Multilingual Noise-Robust Supervised Morphological Analysis Using The WordFrame Model,Multilingual Noise-Robust Supervised Morphological Analysis Using The WordFrame Model,Multilingual Noise-Robust Supervised Morphological Analysis using the WordFrame Model
W08-0603,1.0,1.0,1.0,,,Using Automated Feature Optimisation to Create an Adaptable Relation Extraction System,Using Automated Feature Optimisation to Create an Adaptable Relation Extraction System
D12-1044,1.0,1.0,1.0,,,Dynamic Programming for Higher Order Parsing of Gap-Minding Trees,Dynamic Programming for Higher Order Parsing of Gap-Minding Trees
N09-1033,1.0,1.0,1.0,,,Semi-Automatic Entity Set Refinement,Semi-Automatic Entity Set Refinement
P05-1020,0.0,0.0,0.0,Machine Learning for Coreference Resolution: From Local Classification to Global Ranking,Machine Learning For Coreference Resolution: From Local Classification To Global Ranking,Machine Learning For Coreference Resolution: From Local Classification To Global Ranking,Machine Learning for Coreference Resolution: From Local Classification to Global Ranking
P11-2057,1.0,1.0,1.0,,,Types of Common-Sense Knowledge Needed for Recognizing Textual Entailment,Types of Common-Sense Knowledge Needed for Recognizing Textual Entailment
P11-2106,1.0,1.0,1.0,,,Semantic Information and Derivation Rules for Robust Dialogue Act Detection in a Spoken Dialogue System,Semantic Information and Derivation Rules for Robust Dialogue Act Detection in a Spoken Dialogue System
P07-3013,1.0,1.0,1.0,,,Annotating and Learning Compound Noun Semantics,Annotating and Learning Compound Noun Semantics
N06-4006,0.0,0.0,0.0,Knowtator: A Protégé plug-in for annotated corpus construction,Knowtator: A Protege Plug-In For Annotated Corpus Construction,Knowtator: A Protege Plug-In For Annotated Corpus Construction,Knowtator: A Protégé plug-in for annotated corpus construction
W09-3407,1.0,1.0,1.0,,,Automated Mining Of Names Using Parallel Hindi-English Corpus,Automated Mining Of Names Using Parallel Hindi-English Corpus
C04-1140,0.0,0.0,0.0,High-Performance Tagging on Medical Texts,High-Performance Tagging On Medical Texts,High-Performance Tagging On Medical Texts,High-Performance Tagging on Medical Texts
P10-2070,0.0,0.0,0.0,Wrapping up a Summary: from Representation to Generation,Wrapping up a Summary: From Representation to Generation,Wrapping up a Summary: From Representation to Generation,Wrapping up a Summary: from Representation to Generation
W13-1707,1.0,1.0,1.0,,,Applying Unsupervised Learning To Support Vector Space Model Based Speaking Assessment,Applying Unsupervised Learning To Support Vector Space Model Based Speaking Assessment
W09-0213,1.0,1.0,1.0,,,Handling Sparsity for Verb Noun MWE Token Classification,Handling Sparsity for Verb Noun MWE Token Classification
N04-1020,0.0,0.0,0.0,Inferring Sentence-internal Temporal Relations,Inferring Sentence-Internal Temporal Relations,Inferring Sentence-Internal Temporal Relations,Inferring Sentence-internal Temporal Relations
I05-2035,1.0,1.0,1.0,,,Rapid Prototyping of Scalable Grammars: Towards Modularity in Extensions to a Language-Independent Core,Rapid Prototyping of Scalable Grammars: Towards Modularity in Extensions to a Language-Independent Core
W04-3246,0.0,0.0,0.0,Learning Hebrew Roots: Machine Learning with Linguistic Constraints,Learning Hebrew Roots: Machine Learning With Linguistic Constraints,Learning Hebrew Roots: Machine Learning With Linguistic Constraints,Learning Hebrew Roots: Machine Learning with Linguistic Constraints
C10-1025,1.0,1.0,1.0,,,An ontology-driven system for detecting global health events,An ontology-driven system for detecting global health events
W12-1819,1.0,1.0,1.0,,,Towards Quality-Adaptive Spoken Dialogue Management,Towards Quality-Adaptive Spoken Dialogue Management
W06-3112,0.0,0.0,0.0,Contextual Bitext-Derived Paraphrases in Automatic MT Evaluation,Contextual Bitext-Derived Paraphrases In Automatic MT Evaluation,Contextual Bitext-Derived Paraphrases In Automatic MT Evaluation,Contextual Bitext-Derived Paraphrases in Automatic MT Evaluation
W09-0618,0.0,0.0,0.0,A Japanese corpus of referring expressions used in a situated collaboration task,A Japanese Corpus of Referring Expressions Used in a Situated Collaboration Task,A Japanese Corpus of Referring Expressions Used in a Situated Collaboration Task,A Japanese corpus of referring expressions used in a situated collaboration task
H05-1066,0.0,0.0,0.0,Non-projective Dependency Parsing using Spanning Tree Algorithms,Non-Projective Dependency Parsing Using Spanning Tree Algorithms,Non-Projective Dependency Parsing Using Spanning Tree Algorithms,Non-projective Dependency Parsing using Spanning Tree Algorithms
A92-1014,0.0,0.0,0.0,Automatic Learning for Semantic Collocation,Automatic Learning For Semantic Collocation,Automatic Learning For Semantic Collocation,Automatic Learning for Semantic Collocation
D08-1050,1.0,1.0,1.0,,,Adapting a Lexicalized-Grammar Parser to Contrasting Domains,Adapting a Lexicalized-Grammar Parser to Contrasting Domains
