id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
P13-1122,1.0,1.0,1.0,,,2013,2013
P01-1024,0.0,0.0,0.0,1955,2001,2001,1955
W02-0904,0.0,0.0,0.0,2000,2002,2002,2000
W10-1715,1.0,1.0,1.0,,,2010,2010
W94-0316,-1,0.0,-1,,1994,1994,
N06-3003,0.0,0.0,0.0,2004,2006,2006,2004
P10-1051,-1,0.0,-1,,2010,2010,
W06-0605,-1,0.0,-1,,2006,2006,
W06-2402,-1,0.0,-1,,2006,2006,
W11-2152,-1,0.0,-1,,2011,2011,
W12-1604,1.0,1.0,1.0,,,2012,2012
E12-1054,0.0,0.0,0.0,2008,2012,2012,2008
W02-1022,0.0,0.0,0.0,2000,2002,2002,2000
W03-0402,0.0,0.0,0.0,1999,2003,2003,1999
E09-1019,1.0,1.0,1.0,,,2009,2009
W10-0211,-1,0.0,-1,,2010,2010,
N04-3011,0.0,0.0,0.0,2002,2004,2004,2002
C10-1066,0.0,0.0,0.0,1992,2010,2010,1992
L08-1337,-1,0.0,-1,,2008,2008,
C10-2178,-1,0.0,-1,,2010,2010,
C90-2030,1.0,1.0,1.0,,,1990,1990
W06-3807,-1,0.0,-1,,2006,2006,
P02-1052,0.0,0.0,0.0,1998,2002,2002,1998
E87-1026,0.0,0.0,0.0,1985,1987,1987,1985
W13-3607,-1,0.0,-1,,2013,2013,
W13-3612,0.0,0.0,0.0,2008,2013,2013,2008
W10-1754,1.0,1.0,1.0,,,2010,2010
W13-1722,-1,0.0,-1,,2013,2013,
D12-1063,1.0,1.0,1.0,,,2012,2012
L08-1360,0.0,0.0,0.0,2006,2008,2008,2006
N04-4021,0.0,0.0,0.0,2002,2004,2004,2002
W97-1203,0.0,0.0,0.0,1994,1997,1997,1994
W04-2406,0.0,0.0,0.0,1990,2004,2004,1990
C00-2167,-1,0.0,-1,,2000,2000,
P05-1070,0.0,0.0,0.0,1979,2005,2005,1979
W06-1301,0.0,0.0,0.0,2001,2006,2006,2001
W13-3111,0.0,0.0,0.0,2002,2013,2013,2002
N07-1072,0.0,0.0,0.0,2006,2007,2007,2006
D09-1116,0.0,0.0,0.0,1990,2009,2009,1990
P87-1003,0.0,0.0,0.0,1984,1987,1987,1984
P13-1037,0.0,0.0,0.0,1985,2013,2013,1985
D07-1039,0.0,0.0,0.0,1999,2007,2007,1999
W11-2044,-1,0.0,-1,,2011,2011,
H92-1032,0.0,0.0,0.0,1986,1992,1992,1986
W05-0620,0.0,0.0,0.0,2003,2005,2005,2003
H92-1051,0.0,0.0,0.0,1991,1992,1992,1991
W12-3807,0.0,0.0,0.0,2009,2012,2012,2009
E09-1014,1.0,1.0,1.0,,,2009,2009
L08-1472,0.0,0.0,0.0,1986,2008,2008,1986
W12-2417,0.0,0.0,0.0,1995,2012,2012,1995
P13-1097,0.0,0.0,0.0,2012,2013,2013,2012
L08-1134,0.0,0.0,0.0,2004,2008,2008,2004
C10-1051,1.0,1.0,1.0,,,2010,2010
P07-1097,-1,0.0,-1,,2007,2007,
W12-2003,0.0,0.0,0.0,1998,2012,2012,1998
P03-1055,0.0,0.0,0.0,1996,2003,2003,1996
N06-2046,0.0,0.0,0.0,2005,2006,2006,2005
P00-1051,0.0,0.0,0.0,1987,2000,2000,1987
L08-1525,-1,0.0,-1,,2008,2008,
W00-0204,0.0,0.0,0.0,1957,2000,2000,1957
C90-3046,1.0,1.0,1.0,,,1990,1990
W04-2704,-1,0.0,-1,,2004,2004,
D13-1087,1.0,1.0,1.0,,,2013,2013
D10-1053,1.0,1.0,1.0,,,2010,2010
N12-1049,0.0,0.0,0.0,1976,2012,2012,1976
W02-0405,0.0,0.0,0.0,1995,2002,2002,1995
W07-1022,-1,0.0,-1,,2007,2007,
W00-1007,0.0,0.0,0.0,1993,2000,2000,1993
W05-0817,0.0,0.0,0.0,1999,2005,2005,1999
W09-3202,1.0,1.0,1.0,,,2009,2009
W09-0625,1.0,1.0,1.0,,,2009,2009
W00-1305,0.0,0.0,0.0,1998,2000,2000,1998
P07-3009,0.0,0.0,0.0,2003,2007,2007,2003
P94-1043,-1,0.0,-1,,1994,1994,
W09-0401,-1,0.0,-1,,2009,2009,
W12-1912,0.0,0.0,0.0,2007,2012,2012,2007
P04-1055,0.0,0.0,0.0,2000,2004,2004,2000
H05-2012,0.0,0.0,0.0,2003,2005,2005,2003
D09-1156,1.0,1.0,1.0,,,2009,2009
P08-1073,-1,0.0,-1,,2008,2008,
P09-2056,-1,0.0,-1,,2009,2009,
D12-1059,0.0,0.0,0.0,2010,2012,2012,2010
P07-3008,0.0,0.0,0.0,2002,2007,2007,2002
I05-6002,-1,0.0,-1,,2005,2005,
P08-1040,1.0,1.0,1.0,,,2008,2008
W09-1310,-1,0.0,-1,,2009,2009,
N09-1049,0.0,0.0,0.0,2003,2009,2009,2003
P13-1171,1.0,1.0,1.0,,,2013,2013
D07-1066,0.0,0.0,0.0,1991,2007,2007,1991
W11-0407,-1,0.0,-1,,2011,2011,
P04-1022,0.0,0.0,0.0,1990,2004,2004,1990
W06-1520,0.0,0.0,0.0,2000,2006,2006,2000
W05-1518,0.0,0.0,0.0,1998,2005,2005,1998
W06-2702,-1,0.0,-1,,2006,2006,
D12-1068,1.0,1.0,1.0,,,2012,2012
W98-1116,0.0,0.0,0.0,1970,1998,1998,1970
W00-0501,0.0,0.0,0.0,1993,2000,2000,1993
S13-1039,0.0,0.0,0.0,2011,2013,2013,2011
P13-2051,1.0,1.0,1.0,,,2013,2013
P91-1021,-1,0.0,-1,,1991,1991,
L08-1226,0.0,0.0,0.0,1997,2008,2008,1997
N03-1012,1.0,1.0,1.0,,,2003,2003
W10-2913,1.0,1.0,1.0,,,2010,2010
W10-1708,-1,0.0,-1,,2010,2010,
W94-0204,-1,0.0,-1,,1994,1994,
W11-0132,0.0,0.0,0.0,2009,2011,2011,2009
W09-0614,1.0,1.0,1.0,,,2009,2009
W08-1910,0.0,0.0,0.0,2000,2008,2008,2000
W98-1229,0.0,0.0,0.0,1995,1998,1998,1995
W10-0515,-1,0.0,-1,,2010,2010,
P11-3020,1.0,1.0,1.0,,,2011,2011
P13-1050,1.0,1.0,1.0,,,2013,2013
W08-1308,1.0,1.0,1.0,,,2008,2008
P00-1066,0.0,0.0,0.0,1981,2000,2000,1981
W04-2112,-1,0.0,-1,,2004,2004,
W11-2708,-1,0.0,-1,,2011,2011,
N04-4015,-1,0.0,-1,,2004,2004,
W06-2912,0.0,0.0,0.0,1998,2006,2006,1998
W11-0108,0.0,0.0,0.0,2009,2011,2011,2009
W03-0413,0.0,0.0,0.0,1995,2003,2003,1995
W02-0201,0.0,0.0,0.0,2000,2002,2002,2000
W12-3119,0.0,0.0,0.0,1999,2012,2012,1999
S12-1033,1.0,1.0,1.0,,,2012,2012
W06-2608,0.0,0.0,0.0,2003,2006,2006,2003
C96-1028,0.0,0.0,0.0,1968,1996,1996,1968
P07-1056,-1,0.0,-1,,2007,2007,
P04-3012,0.0,0.0,0.0,1993,2004,2004,1993
P10-1141,1.0,1.0,1.0,,,2010,2010
A83-1013,0.0,0.0,0.0,1979,1983,1983,1979
W09-3006,1.0,1.0,1.0,,,2009,2009
W08-0706,-1,0.0,-1,,2008,2008,
P04-1033,0.0,0.0,0.0,1999,2004,2004,1999
P87-1014,0.0,0.0,0.0,1985,1987,1987,1985
D11-1107,1.0,1.0,1.0,,,2011,2011
C08-1079,1.0,1.0,1.0,,,2008,2008
P09-1055,1.0,1.0,1.0,,,2009,2009
E12-3003,-1,0.0,-1,,2012,2012,
W04-2603,0.0,0.0,0.0,2001,2004,2004,2001
W96-0105,0.0,0.0,0.0,1991,1996,1996,1991
W01-0812,0.0,0.0,0.0,1992,2001,2001,1992
W06-2007,0.0,0.0,0.0,2004,2006,2006,2004
W11-1109,1.0,1.0,1.0,,,2011,2011
L08-1394,-1,0.0,-1,,2008,2008,
N03-2001,-1,0.0,-1,,2003,2003,
W13-3104,-1,0.0,-1,,2013,2013,
H92-1062,0.0,0.0,0.0,1991,1992,1992,1991
W13-1103,1.0,1.0,1.0,,,2013,2013
W06-1639,0.0,0.0,0.0,2004,2006,2006,2004
W07-0207,0.0,0.0,0.0,2000,2007,2007,2000
W12-3116,-1,0.0,-1,,2012,2012,
N13-1127,1.0,1.0,1.0,,,2013,2013
W91-0104,0.0,0.0,0.0,1974,1991,1991,1974
W07-2060,-1,0.0,-1,,2007,2007,
C02-1011,0.0,0.0,0.0,2001,2002,2002,2001
P92-1003,-1,0.0,-1,,1992,1992,
S13-2023,-1,0.0,-1,,2013,2013,
N13-1001,1.0,1.0,1.0,,,2013,2013
S13-2008,-1,0.0,-1,,2013,2013,
W03-2124,0.0,0.0,0.0,1998,2003,2003,1998
P12-2023,1.0,1.0,1.0,,,2012,2012
W97-1406,0.0,0.0,0.0,1996,1997,1997,1996
P06-2036,0.0,0.0,0.0,1972,2006,2006,1972
C10-1005,1.0,1.0,1.0,,,2010,2010
S13-2063,-1,0.0,-1,,2013,2013,
W02-0909,0.0,0.0,0.0,2001,2002,2002,2001
W11-1405,1.0,1.0,1.0,,,2011,2011
D12-1129,1.0,1.0,1.0,,,2012,2012
W03-1021,0.0,0.0,0.0,2001,2003,2003,2001
S13-2097,-1,0.0,-1,,2013,2013,
W12-2412,-1,0.0,-1,,2012,2012,
D12-1022,1.0,1.0,1.0,,,2012,2012
S10-1099,1.0,1.0,1.0,,,2010,2010
W08-2107,1.0,1.0,1.0,,,2008,2008
P82-1030,1.0,1.0,1.0,,,1982,1982
D13-1082,1.0,1.0,1.0,,,2013,2013
P11-2127,-1,0.0,-1,,2011,2011,
C92-3157,0.0,0.0,0.0,1984,1992,1992,1984
N09-2014,-1,0.0,-1,,2009,2009,
D08-1001,0.0,0.0,0.0,2004,2008,2008,2004
W03-2807,0.0,0.0,0.0,2002,2003,2003,2002
D13-1072,-1,0.0,-1,,2013,2013,
S12-1008,0.0,0.0,0.0,1991,2012,2012,1991
W00-1311,-1,0.0,-1,,2000,2000,
P10-1133,1.0,1.0,1.0,,,2010,2010
P13-4013,1.0,1.0,1.0,,,2013,2013
N03-1026,-1,0.0,-1,,2003,2003,
W11-1706,-1,0.0,-1,,2011,2011,
P91-1005,-1,0.0,-1,,1991,1991,
C02-2021,0.0,0.0,0.0,1998,2002,2002,1998
W06-2714,-1,0.0,-1,,2006,2006,
D13-1131,1.0,1.0,1.0,,,2013,2013
C94-1072,0.0,0.0,0.0,1992,1994,1994,1992
W08-0324,0.0,0.0,0.0,2001,2008,2008,2001
S12-1059,-1,0.0,-1,,2012,2012,
C10-2015,1.0,1.0,1.0,,,2010,2010
D09-1003,1.0,1.0,1.0,,,2009,2009
C08-1025,0.0,0.0,0.0,1999,2008,2008,1999
W03-0605,0.0,0.0,0.0,2001,2003,2003,2001
P08-1106,0.0,0.0,0.0,1998,2008,2008,1998
N07-1053,-1,0.0,-1,,2007,2007,
W00-0603,0.0,0.0,0.0,1999,2000,2000,1999
P98-2163,0.0,0.0,0.0,1995,1998,1998,1995
W05-1511,0.0,0.0,0.0,1997,2005,2005,1997
I05-1012,0.0,0.0,0.0,2000,2005,2005,2000
E06-1018,0.0,0.0,0.0,2004,2006,2006,2004
L08-1246,0.0,0.0,0.0,2004,2008,2008,2004
D09-1162,-1,0.0,-1,,2009,2009,
W07-1507,-1,0.0,-1,,2007,2007,
A00-2040,0.0,0.0,0.0,1990,2000,2000,1990
P13-1114,1.0,1.0,1.0,,,2013,2013
W09-1304,-1,0.0,-1,,2009,2009,
P12-3028,0.0,0.0,0.0,2009,2012,2012,2009
W10-0302,0.0,0.0,0.0,2003,2010,2010,2003
C10-1035,0.0,0.0,0.0,2009,2010,2010,2009
P11-1048,-1,0.0,-1,,2011,2011,
P13-1055,1.0,1.0,1.0,,,2013,2013
P13-2076,-1,0.0,-1,,2013,2013,
W03-1611,-1,0.0,-1,,2003,2003,
W12-1514,-1,0.0,-1,,2012,2012,
J11-1014,0.0,0.0,0.0,2009,2011,2011,2009
P13-1014,1.0,1.0,1.0,,,2013,2013
P07-2021,-1,0.0,-1,,2007,2007,
W07-1504,-1,0.0,-1,,2007,2007,
P12-1090,1.0,1.0,1.0,,,2012,2012
N13-1116,1.0,1.0,1.0,,,2013,2013
W10-2920,1.0,1.0,1.0,,,2010,2010
W07-1203,-1,0.0,-1,,2007,2007,
N10-1090,0.0,0.0,0.0,1999,2010,2010,1999
W10-1406,0.0,0.0,0.0,2001,2010,2010,2001
W10-1726,-1,0.0,-1,,2010,2010,
W04-1211,0.0,0.0,0.0,2000,2004,2004,2000
C10-2104,1.0,1.0,1.0,,,2010,2010
W12-2201,-1,0.0,-1,,2012,2012,
P06-1015,0.0,0.0,0.0,1999,2006,2006,1999
W13-2018,-1,0.0,-1,,2013,2013,
C02-1141,-1,0.0,-1,,2002,2002,
P13-2087,1.0,1.0,1.0,,,2013,2013
W13-4060,1.0,1.0,1.0,,,2013,2013
W10-2602,1.0,1.0,1.0,,,2010,2010
W10-3910,-1,0.0,-1,,2010,2010,
P00-1028,0.0,0.0,0.0,1990,2000,2000,1990
A00-1010,0.0,0.0,0.0,1999,2000,2000,1999
D11-1007,1.0,1.0,1.0,,,2011,2011
W04-0807,0.0,0.0,0.0,1996,2004,2004,1996
I05-2024,0.0,0.0,0.0,1966,2005,2005,1966
D13-1009,1.0,1.0,1.0,,,2013,2013
N10-1040,-1,0.0,-1,,2010,2010,
W09-1219,0.0,0.0,0.0,2006,2009,2009,2006
W09-1701,-1,0.0,-1,,2009,2009,
W07-1514,-1,0.0,-1,,2007,2007,
W09-3104,1.0,1.0,1.0,,,2009,2009
W98-0601,0.0,0.0,0.0,1997,1998,1998,1997
W10-3904,1.0,1.0,1.0,,,2010,2010
W12-2428,0.0,0.0,0.0,2004,2012,2012,2004
W13-2123,0.0,0.0,0.0,1992,2013,2013,1992
W05-0631,1.0,1.0,1.0,,,2005,2005
C94-1091,-1,0.0,-1,,1994,1994,
W06-1707,0.0,0.0,0.0,2002,2006,2006,2002
W12-3134,0.0,0.0,0.0,2008,2012,2012,2008
D11-1065,1.0,1.0,1.0,,,2011,2011
A83-1016,0.0,0.0,0.0,1975,1983,1983,1975
P04-1080,-1,0.0,-1,,2004,2004,
W09-1401,0.0,0.0,0.0,2006,2009,2009,2006
W10-2409,1.0,1.0,1.0,,,2010,2010
W98-0720,0.0,0.0,0.0,1993,1998,1998,1993
D09-1149,1.0,1.0,1.0,,,2009,2009
J11-4005,0.0,0.0,0.0,1984,2011,2011,1984
P08-3010,-1,0.0,-1,,2008,2008,
P08-1051,1.0,1.0,1.0,,,2008,2008
W09-3902,-1,0.0,-1,,2009,2009,
W06-2806,0.0,0.0,0.0,1993,2006,2006,1993
D10-1042,1.0,1.0,1.0,,,2010,2010
P11-1097,-1,0.0,-1,,2011,2011,
H01-1053,0.0,0.0,0.0,1998,2001,2001,1998
P04-3015,0.0,0.0,0.0,1999,2004,2004,1999
W13-2407,0.0,0.0,0.0,2009,2013,2013,2009
W13-2112,-1,0.0,-1,,2013,2013,
W13-1737,1.0,1.0,1.0,,,2013,2013
W10-4162,0.0,0.0,0.0,2009,2010,2010,2009
I08-7015,-1,0.0,-1,,2008,2008,
W04-1014,0.0,0.0,0.0,1998,2004,2004,1998
N04-4037,0.0,0.0,0.0,1998,2004,2004,1998
P98-2174,-1,0.0,-1,,1998,1998,
H91-1072,0.0,0.0,0.0,1989,1991,1991,1989
D12-1134,1.0,1.0,1.0,,,2012,2012
W05-1107,0.0,0.0,0.0,2001,2005,2005,2001
P08-2060,1.0,1.0,1.0,,,2008,2008
C10-2155,1.0,1.0,1.0,,,2010,2010
P08-2066,-1,0.0,-1,,2008,2008,
W02-1031,0.0,0.0,0.0,2001,2002,2002,2001
W07-2007,0.0,0.0,0.0,2003,2007,2007,2003
S10-1025,1.0,1.0,1.0,,,2010,2010
W10-4146,0.0,0.0,0.0,1995,2010,2010,1995
W09-2602,1.0,1.0,1.0,,,2009,2009
D08-1033,-1,0.0,-1,,2008,2008,
C02-1035,0.0,0.0,0.0,1980,2002,2002,1980
N10-1093,0.0,0.0,0.0,2009,2010,2010,2009
J13-1009,0.0,0.0,0.0,1988,2013,2013,1988
C08-1014,1.0,1.0,1.0,,,2008,2008
C08-3010,1.0,1.0,1.0,,,2008,2008
A94-1046,0.0,0.0,0.0,1992,1994,1994,1992
D10-1094,-1,0.0,-1,,2010,2010,
J12-1002,0.0,0.0,0.0,2002,2012,2012,2002
W13-2413,0.0,0.0,0.0,2009,2013,2013,2009
W13-2701,-1,0.0,-1,,2013,2013,
P07-2041,0.0,0.0,0.0,1998,2007,2007,1998
C94-2206,0.0,0.0,0.0,1990,1994,1994,1990
W07-2054,0.0,0.0,0.0,2005,2007,2007,2005
W13-2817,0.0,0.0,0.0,2009,2013,2013,2009
L08-1402,-1,0.0,-1,,2008,2008,
L08-1191,-1,0.0,-1,,2008,2008,
W04-1711,0.0,0.0,0.0,1994,2004,2004,1994
I08-1012,0.0,0.0,0.0,2000,2008,2008,2000
W01-0704,0.0,0.0,0.0,1998,2001,2001,1998
P97-1026,0.0,0.0,0.0,1985,1997,1997,1985
P11-1112,0.0,0.0,0.0,1991,2011,2011,1991
D10-1102,1.0,1.0,1.0,,,2010,2010
S13-2019,0.0,0.0,0.0,1998,2013,2013,1998
H05-2004,1.0,1.0,1.0,,,2005,2005
P06-1023,0.0,0.0,0.0,2004,2006,2006,2004
C88-2144,-1,0.0,-1,,1988,1988,
W12-3105,-1,0.0,-1,,2012,2012,
P98-2175,0.0,0.0,0.0,1994,1998,1998,1994
D11-1136,1.0,1.0,1.0,,,2011,2011
C08-1095,0.0,0.0,0.0,2006,2008,2008,2006
W98-0313,0.0,0.0,0.0,1993,1998,1998,1993
W12-4508,0.0,0.0,0.0,2011,2012,2012,2011
W02-0604,0.0,0.0,0.0,1993,2002,2002,1993
W09-3017,1.0,1.0,1.0,,,2009,2009
W13-1506,-1,0.0,-1,,2013,2013,
W99-0404,0.0,0.0,0.0,1986,1999,1999,1986
P13-2040,1.0,1.0,1.0,,,2013,2013
P04-3004,0.0,0.0,0.0,1990,2004,2004,1990
W03-1120,-1,0.0,-1,,2003,2003,
W13-1726,1.0,1.0,1.0,,,2013,2013
N06-1020,1.0,1.0,1.0,,,2006,2006
A94-1041,0.0,0.0,0.0,1992,1994,1994,1992
W04-2104,0.0,0.0,0.0,1994,2004,2004,1994
W07-1601,0.0,0.0,0.0,1993,2007,2007,1993
C04-1007,0.0,0.0,0.0,1991,2004,2004,1991
P83-1012,0.0,0.0,0.0,1975,1983,1983,1975
P97-1019,0.0,0.0,0.0,1993,1997,1997,1993
I05-5005,-1,0.0,-1,,2005,2005,
W10-4215,-1,0.0,-1,,2010,2010,
C96-2158,0.0,0.0,0.0,1988,1996,1996,1988
W08-2204,0.0,0.0,0.0,2007,2008,2008,2007
S13-2045,-1,0.0,-1,,2013,2013,
W13-1711,1.0,1.0,1.0,,,2013,2013
W10-1746,1.0,1.0,1.0,,,2010,2010
W08-1409,1.0,1.0,1.0,,,2008,2008
C02-1054,0.0,0.0,0.0,1995,2002,2002,1995
C10-2144,1.0,1.0,1.0,,,2010,2010
C96-2213,-1,0.0,-1,,1996,1996,
C04-1197,-1,0.0,-1,,2004,2004,
P06-1118,-1,0.0,-1,,2006,2006,
W07-2071,0.0,0.0,0.0,1986,2007,2007,1986
W04-2613,0.0,0.0,0.0,1994,2004,2004,1994
N10-1028,-1,0.0,-1,,2010,2010,
W09-3814,-1,0.0,-1,,2009,2009,
P09-1120,1.0,1.0,1.0,,,2009,2009
L08-1387,0.0,0.0,0.0,2005,2008,2008,2005
W08-0313,0.0,0.0,0.0,2003,2008,2008,2003
P07-1001,-1,0.0,-1,,2007,2007,
D07-1053,0.0,0.0,0.0,1997,2007,2007,1997
N12-1045,-1,0.0,-1,,2012,2012,
W11-1810,0.0,0.0,0.0,2008,2011,2011,2008
W12-6208,1.0,1.0,1.0,,,2012,2012
L08-1596,0.0,0.0,0.0,1998,2008,2008,1998
L08-1123,-1,0.0,-1,,2008,2008,
H05-1071,0.0,0.0,0.0,1999,2005,2005,1999
P10-2022,1.0,1.0,1.0,,,2010,2010
W09-1111,-1,0.0,-1,,2009,2009,
C10-2021,1.0,1.0,1.0,,,2010,2010
W03-1728,0.0,0.0,0.0,1995,2003,2003,1995
P06-2053,0.0,0.0,0.0,2004,2006,2006,2004
A97-1005,0.0,0.0,0.0,1987,1997,1997,1987
S12-1088,-1,0.0,-1,,2012,2012,
N12-1026,0.0,0.0,0.0,2005,2012,2012,2005
D09-1106,1.0,1.0,1.0,,,2009,2009
N12-2005,-1,0.0,-1,,2012,2012,
W99-0903,0.0,0.0,0.0,1979,1999,1999,1979
L08-1539,0.0,0.0,0.0,2000,2008,2008,2000
P98-1117,0.0,0.0,0.0,1995,1998,1998,1995
W07-1107,-1,0.0,-1,,2007,2007,
N10-1101,-1,0.0,-1,,2010,2010,
E95-1030,0.0,0.0,0.0,1980,1995,1995,1980
W93-0113,0.0,0.0,0.0,1985,1993,1993,1985
P98-2135,0.0,0.0,0.0,1995,1998,1998,1995
P13-1086,1.0,1.0,1.0,,,2013,2013
W01-1510,0.0,0.0,0.0,2000,2001,2001,2000
W08-0903,0.0,0.0,0.0,2007,2008,2008,2007
E91-1037,0.0,0.0,0.0,1987,1991,1991,1987
W05-0812,0.0,0.0,0.0,1999,2005,2005,1999
W00-1018,0.0,0.0,0.0,1997,2000,2000,1997
P05-1005,-1,0.0,-1,,2005,2005,
W10-2210,1.0,1.0,1.0,,,2010,2010
P91-1050,0.0,0.0,0.0,1985,1991,1991,1985
N09-1011,0.0,0.0,0.0,2004,2009,2009,2004
W03-0428,0.0,0.0,0.0,1997,2003,2003,1997
W10-3911,0.0,0.0,0.0,2009,2010,2010,2009
H90-1026,1.0,1.0,1.0,,,1990,1990
P06-1012,0.0,0.0,0.0,2004,2006,2006,2004
P05-1053,0.0,0.0,0.0,2000,2005,2005,2000
W13-3006,0.0,0.0,0.0,1982,2013,2013,1982
W09-2901,1.0,1.0,1.0,,,2009,2009
W08-2215,0.0,0.0,0.0,2001,2008,2008,2001
L08-1235,0.0,0.0,0.0,2006,2008,2008,2006
S12-1040,-1,0.0,-1,,2012,2012,
W05-0806,-1,0.0,-1,,2005,2005,
W98-1106,0.0,0.0,0.0,1997,1998,1998,1997
W09-1604,-1,0.0,-1,,2009,2009,
P10-2037,1.0,1.0,1.0,,,2010,2010
C90-2005,0.0,0.0,0.0,1987,1990,1990,1987
W05-0203,0.0,0.0,0.0,2003,2005,2005,2003
W10-3110,0.0,0.0,0.0,2007,2010,2010,2007
W13-0902,0.0,0.0,0.0,2006,2013,2013,2006
J11-3002,0.0,0.0,0.0,2000,2011,2011,2000
D13-1200,1.0,1.0,1.0,,,2013,2013
P97-1043,0.0,0.0,0.0,1985,1997,1997,1985
P08-2011,1.0,1.0,1.0,,,2008,2008
C08-1073,-1,0.0,-1,,2008,2008,
W00-1104,0.0,0.0,0.0,1997,2000,2000,1997
W13-1603,1.0,1.0,1.0,,,2013,2013
P12-1011,1.0,1.0,1.0,,,2012,2012
P09-1101,1.0,1.0,1.0,,,2009,2009
W12-2504,-1,0.0,-1,,2012,2012,
P09-1016,1.0,1.0,1.0,,,2009,2009
J09-2002,0.0,0.0,0.0,2004,2009,2009,2004
W06-3210,0.0,0.0,0.0,1998,2006,2006,1998
P07-1092,1.0,1.0,1.0,,,2007,2007
W09-3706,0.0,0.0,0.0,1997,2009,2009,1997
W08-2219,0.0,0.0,0.0,1996,2008,2008,1996
P07-1130,-1,0.0,-1,,2007,2007,
W11-0137,-1,0.0,-1,,2011,2011,
W03-0701,0.0,0.0,0.0,1996,2003,2003,1996
P06-1045,-1,0.0,-1,,2006,2006,
W07-0606,1.0,1.0,1.0,,,2007,2007
L08-1424,1.0,1.0,1.0,,,2008,2008
W13-2212,-1,0.0,-1,,2013,2013,
P10-1152,1.0,1.0,1.0,,,2010,2010
S13-1045,-1,0.0,-1,,2013,2013,
W10-3501,1.0,1.0,1.0,,,2010,2010
E99-1020,0.0,0.0,0.0,1998,1999,1999,1998
N09-1017,0.0,0.0,0.0,1998,2009,2009,1998
P03-1020,0.0,0.0,0.0,1997,2003,2003,1997
D08-1011,0.0,0.0,0.0,2001,2008,2008,2001
W07-2048,0.0,0.0,0.0,2004,2007,2007,2004
P05-1027,0.0,0.0,0.0,1996,2005,2005,1996
W02-1406,0.0,0.0,0.0,1997,2002,2002,1997
W12-3703,0.0,0.0,0.0,2011,2012,2012,2011
I05-4006,-1,0.0,-1,,2005,2005,
W04-1505,1.0,1.0,1.0,,,2004,2004
W05-0902,0.0,0.0,0.0,1999,2005,2005,1999
H05-1114,0.0,0.0,0.0,1998,2005,2005,1998
D07-1099,0.0,0.0,0.0,2003,2007,2007,2003
C10-3011,1.0,1.0,1.0,,,2010,2010
W03-1208,0.0,0.0,0.0,2001,2003,2003,2001
D13-1027,1.0,1.0,1.0,,,2013,2013
E93-1023,0.0,0.0,0.0,1987,1993,1993,1987
N04-4026,0.0,0.0,0.0,1993,2004,2004,1993
L08-1141,0.0,0.0,0.0,2005,2008,2008,2005
W06-2104,-1,0.0,-1,,2006,2006,
P85-1033,-1,0.0,-1,,1985,1985,
W99-0629,0.0,0.0,0.0,1991,1999,1999,1991
D12-1047,1.0,1.0,1.0,,,2012,2012
W12-6219,0.0,0.0,0.0,2009,2012,2012,2009
W96-0403,0.0,0.0,0.0,1990,1996,1996,1990
W10-1102,-1,0.0,-1,,2010,2010,
W12-3127,0.0,0.0,0.0,2009,2012,2012,2009
H01-1042,0.0,0.0,0.0,1994,2001,2001,1994
C00-2117,0.0,0.0,0.0,1993,2000,2000,1993
W06-2703,0.0,0.0,0.0,2005,2006,2006,2005
W10-1501,0.0,0.0,0.0,2004,2010,2010,2004
W12-4407,1.0,1.0,1.0,,,2012,2012
W04-0849,0.0,0.0,0.0,1998,2004,2004,1998
P85-1037,-1,0.0,-1,,1985,1985,
N09-2061,-1,0.0,-1,,2009,2009,
W13-1614,0.0,0.0,0.0,1994,2013,2013,1994
N06-1027,0.0,0.0,0.0,1962,2006,2006,1962
N04-2009,1.0,1.0,1.0,,,2004,2004
W10-0910,0.0,0.0,0.0,2007,2010,2010,2007
W04-2614,-1,0.0,-1,,2004,2004,
W03-2008,0.0,0.0,0.0,2002,2003,2003,2002
N09-1041,-1,0.0,-1,,2009,2009,
W10-0205,-1,0.0,-1,,2010,2010,
E91-1029,0.0,0.0,0.0,1990,1991,1991,1990
W08-2226,-1,0.0,-1,,2008,2008,
J79-1038,0.0,0.0,0.0,1972,1979,1979,1972
P98-1081,0.0,0.0,0.0,1996,1998,1998,1996
N06-3007,0.0,0.0,0.0,1999,2006,2006,1999
J05-1002,0.0,0.0,0.0,2002,2005,2005,2002
D10-1117,-1,0.0,-1,,2010,2010,
C10-2064,1.0,1.0,1.0,,,2010,2010
D09-1136,1.0,1.0,1.0,,,2009,2009
N07-2004,-1,0.0,-1,,2007,2007,
W12-0403,-1,0.0,-1,,2012,2012,
C90-2053,0.0,0.0,0.0,1972,1990,1990,1972
W98-1415,-1,0.0,-1,,1998,1998,
W07-1017,1.0,1.0,1.0,,,2007,2007
P07-2043,-1,0.0,-1,,2007,2007,
P13-2012,1.0,1.0,1.0,,,2013,2013
W11-2033,-1,0.0,-1,,2011,2011,
P08-2059,-1,0.0,-1,,2008,2008,
P11-1115,-1,0.0,-1,,2011,2011,
N12-1053,-1,0.0,-1,,2012,2012,
J05-1004,0.0,0.0,0.0,1992,2005,2005,1992
J11-4002,0.0,0.0,0.0,2008,2011,2011,2008
P11-1157,-1,0.0,-1,,2011,2011,
L08-1196,-1,0.0,-1,,2008,2008,
