id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W03-2807,-1,0.0,-1,,Angelo Dalli,Angelo Dalli,
D13-1072,-1,0.0,-1,,Dieu Thu Le|Jasper Uijlings|Raffaella Bernardi,Dieu Thu Le|Jasper Uijlings|Raffaella Bernardi,
S12-1008,0.0,0.0,0.0,Muhammad Adeel Nawab|Mark Stevenson And Paul Clough,Rao Muhammad Adeel Nawab|Mark Stevenson|Paul Clough,Rao Muhammad Adeel Nawab|Mark Stevenson|Paul Clough,Muhammad Adeel Nawab|Mark Stevenson And Paul Clough
W00-1311,0.2,0.2,0.20000000000000004,K. F. L Chung|R. W. P Luk|K. Y Hung|And . W. Shu,W Shu|K F L Chung|K Y Hung|Robert Wing Pong Luk,K Y Hung|Robert Wing Pong Luk|D Yeung|K F L Chung|W Shu,K. Y Hung|R. W. P Luk|D Yeung|K. F. L Chung|And . W. Shu
P10-1133,1.0,0.5,0.6666666666666666,,Ari Rappoport,Dmitry Davidov|Ari Rappoport,Dmitry Davidov
P13-4013,-1,0.0,-1,,Thomas Mayer|Christian Rohrdantz,Thomas Mayer|Christian Rohrdantz,
N03-1026,0.0,0.0,0.0,Stefan Riezler And|Tracy H. King And Richard Crouch And Annie Zaenen,Stefan Riezler|Tracy Holloway King|Richard Crouch|Annie Zaenen,Stefan Riezler|Tracy Holloway King|Richard Crouch|Annie Zaenen,Stefan Riezler And|Tracy H. King And Richard Crouch And Annie Zaenen
W11-1706,0.5,0.3333333333333333,0.4,Analysis Daoud Clarke,Daoud Clarke|Paul Hender,Daoud Clarke|Peter Lane|Paul Hender,Analysis Daoud Clarke|Peter Lane
P91-1005,0.0,0.0,0.0,Karen E Lochbaum|Aiken,Karen E Lochbaum,Karen E Lochbaum,Karen E Lochbaum|Aiken
C02-2021,0.5,0.25,0.3333333333333333,Sheila Glasbey And System John Barnden,John A Barnden|Sheila R Glasbey|Alan M Wallington,John A Barnden|Sheila R Glasbey|Mark Lee|Alan M Wallington,Sheila Glasbey And System John Barnden|Mark Lee
W06-2714,-1,0.0,-1,,Ulrich Schäfer,Ulrich Schäfer,
D13-1131,0.0,0.0,0.0,Analytics|William Yang|Ww@cmu. Edu Edward Lin And John Kominek,William Yang Wang|Edward Lin|John Kominek,William Yang Wang|Edward Lin|John Kominek,Analytics|William Yang|Ww@cmu. Edu Edward Lin And John Kominek
C94-1072,0.375,0.25,0.3,Roll Backofen Hans Uszkoreit|Stephen P Spackman|Abdel Kader Diagne Stephan Busemann|Klaus Netter Hans - Ulrich Krieger|Elizabeth A Hinkelman,Stephan Busemann|Günter Neumann|Hans Ulrich Krieger|Hans Uszkoreit|Klaus Netter|Rolf Backofen|Stephen P Spackman|Abdel Kader Diagne|Elizabeth A Hinkelman,Hans Uszkoreit|Rolf Backofen|Stephan Busemann|Abdel Kader Diagne|Elizabeth A Hinkelman|Walter Kasper|Bernd Kiefer|Hans Ulrich Krieger|Klaus Netter|Günter Neumann|Stephan Oepen|Stephen P Spackman,Roll Backofen Hans Uszkoreit|Abdel Kader Diagne Stephan Busemann|Elizabeth A Hinkelman|Walter Kasper|Bernd Kiefer|Klaus Netter Hans - Ulrich Krieger|Stephan Oepen|Stephen P Spackman
W08-0324,0.0,0.0,0.0,And Erik Peterson|And Alon Lavie,Edmund Huber|Abhaya Agarwal|Greg Hanneman|Alok Parlikar|Alon Lavie|Erik Peterson|Vamshi Ambati,Greg Hanneman|Edmund Huber|Abhaya Agarwal|Vamshi Ambati|Alok Parlikar|Erik Peterson|Alon Lavie,And Erik Peterson|And Alon Lavie
S12-1059,-1,0.0,-1,,Daniel Bär|Chris Biemann|Iryna Gurevych|Torsten Zesch,Daniel Bär|Chris Biemann|Iryna Gurevych|Torsten Zesch,
C10-2015,0.0,0.0,0.0,Jun ’. Ichi Kazama History Wenliang Chen,Wenliang Chen|Jun ichi Kazama|Yoshimasa Tsuruoka|Kentaro Torisawa,Wenliang Chen|Jun ichi Kazama|Yoshimasa Tsuruoka|Kentaro Torisawa,Jun ’. Ichi Kazama History Wenliang Chen
D09-1003,-1,0.0,-1,,Koen Deschacht|Marie Francine Moens,Koen Deschacht|Marie Francine Moens,
C08-1025,-1,0.0,-1,,Tejaswini Deoskar,Tejaswini Deoskar,
W03-0605,-1,0.0,-1,,Keith Bonawitz|Anthony Kim|Seth Tardiff,Keith Bonawitz|Anthony Kim|Seth Tardiff,
P08-1106,0.0,0.0,0.0,Indexing|Andras Csomai And Rada Mihalcea,Andras Csomai|Rada Mihalcea,Andras Csomai|Rada Mihalcea,Indexing|Andras Csomai And Rada Mihalcea
N07-1053,0.0,0.0,0.0,Expressions|David Ahn Joris van Rantwijk Maarten de Rijke,David Ahn|Joris Van Rantwijk|Maarten de Rijke,David Ahn|Joris Van Rantwijk|Maarten de Rijke,Expressions|David Ahn Joris van Rantwijk Maarten de Rijke
W00-0603,0.0,0.0,0.0,Comprehension Tests|Ellen Riloff And Michael,Ellen Riloff|Michael Thelen,Ellen Riloff|Michael Thelen,Comprehension Tests|Ellen Riloff And Michael
P98-2163,-1,0.0,-1,,Akira Oishi|Yuji Matsumoto,Akira Oishi|Yuji Matsumoto,
W05-1511,1.0,0.25,0.4,,Yoshimasa Tsuruoka|Yusuke Miyao|Jun ichi Tsujii,Takashi Ninomiya|Yoshimasa Tsuruoka|Yusuke Miyao|Jun ichi Tsujii,Takashi Ninomiya
I05-1012,0.5,0.3333333333333333,0.4,And Yoshihiro Okada Ryo Nishimura,Ryo Nishimura|Yoshihiro Okada,Yasuhiko Watanabe|Ryo Nishimura|Yoshihiro Okada,Yasuhiko Watanabe|And Yoshihiro Okada Ryo Nishimura
E06-1018,0.0,0.0,0.0,Automatic Evaluation|Stefan Bordag Natural,Stefan Bordag,Stefan Bordag,Automatic Evaluation|Stefan Bordag Natural
L08-1246,0.0,0.0,0.0,Josef Van Genabith Natalie Schluter,Natalie Schluter|Josef van Genabith,Natalie Schluter|Josef van Genabith,Josef Van Genabith Natalie Schluter
D09-1162,-1,0.0,-1,,Yi Zhang|Flora S Tsai,Yi Zhang|Flora S Tsai,
W07-1507,-1,0.0,-1,,Saara Huhmarniemi|Sjur Norstebo Moshagen|Trond Trosterud,Saara Huhmarniemi|Sjur Norstebo Moshagen|Trond Trosterud,
A00-2040,-1,0.0,-1,,Gosse Bouma,Gosse Bouma,
P13-1114,0.5,0.2,0.28571428571428575,Baldwin Howard Ho,Tyler Baldwin|Howard Ho|Yunyao Li|Congle Zhang,Congle Zhang|Tyler Baldwin|Howard Ho|Benny Kimelfeld|Yunyao Li,Baldwin Howard Ho|Benny Kimelfeld
W09-1304,0.3333333333333333,0.5,0.4,Walter Daelemans Cnts|Walter Daelemans Roser . Morante,Walter Daelemans,Roser Morante|Walter Daelemans,Roser Morante|Walter Daelemans Cnts|Walter Daelemans Roser . Morante
P12-3028,-1,0.0,-1,,Wen Tai Hsieh|Chen Ming Wu|Tsun Ku|Seng cho T  Chou,Wen Tai Hsieh|Chen Ming Wu|Tsun Ku|Seng cho T  Chou,
W10-0302,-1,0.0,-1,,Karine Megerdoomian|Ali Hadjarian,Karine Megerdoomian|Ali Hadjarian,
C10-1035,-1,0.0,-1,,Nan Duan|Hong Sun|Ming Zhou,Nan Duan|Hong Sun|Ming Zhou,
P11-1048,-1,0.0,-1,,Michael Auli|Adam Lopez,Michael Auli|Adam Lopez,
P13-1055,-1,0.0,-1,,Olivier Ferret,Olivier Ferret,
P13-2076,-1,0.0,-1,,Anne Laure Ligozat,Anne Laure Ligozat,
W03-1611,-1,0.0,-1,,Takenobu Tokunaga|Hozumi Tanaka|Kenji Kimura,Takenobu Tokunaga|Hozumi Tanaka|Kenji Kimura,
W12-1514,-1,0.0,-1,,Ahmed El Kholy|Nizar Habash,Ahmed El Kholy|Nizar Habash,
J11-1014,0.0,0.0,0.0,Processes Inderjeet Mani,Inderjeet Mani,Inderjeet Mani,Processes Inderjeet Mani
P13-1014,-1,0.0,-1,,Francesco Sartorio|Giorgio Satta|Joakim Nivre,Francesco Sartorio|Giorgio Satta|Joakim Nivre,
P07-2021,-1,0.0,-1,,Songbo Tan,Songbo Tan,
W07-1504,-1,0.0,-1,,Mary Ellen Foster,Mary Ellen Foster,
P12-1090,1.0,0.3333333333333333,0.5,,Ingrid Falk|Jean Charles Lamirel,Ingrid Falk|Claire Gardent|Jean Charles Lamirel,Claire Gardent
N13-1116,1.0,0.6666666666666666,0.8,,Kenneth Heafield,Kenneth Heafield|Philipp Koehn|Alon Lavie,Philipp Koehn|Alon Lavie
W10-2920,0.6666666666666666,0.5,0.5714285714285715,Micah Hodosh Peter Young,Micah Hodosh|Peter Young,Micah Hodosh|Peter Young|Cyrus Rashtchian|Julia Hockenmaier,Micah Hodosh Peter Young|Cyrus Rashtchian|Julia Hockenmaier
W07-1203,-1,0.0,-1,,Martin Forst,Martin Forst,
N10-1090,0.0,0.0,0.0,Zhong Zhang † Takuya Matsuzaki,Yaozhong Zhang|Takuya Matsuzaki|Jun ichi Tsujii,Yaozhong Zhang|Takuya Matsuzaki|Jun ichi Tsujii,Zhong Zhang † Takuya Matsuzaki
W10-1406,0.0,0.0,0.0,Matt Post And Daniel Gildea Tagyoung Chung,Tagyoung Chung|Matt Post|Daniel Gildea,Tagyoung Chung|Matt Post|Daniel Gildea,Matt Post And Daniel Gildea Tagyoung Chung
W10-1726,-1,0.0,-1,,Lane Schwartz,Lane Schwartz,
W04-1211,-1,0.0,-1,,Serguei V Pakhomov|Anni Coden|Christopher G Chute,Serguei V Pakhomov|Anni Coden|Christopher G Chute,
C10-2104,0.0,0.0,0.0,Truc -. Vien T Nguyen|And Alessandro Moschitti And Giuseppe Riccardi,Truc Vien T Nguyen|Alessandro Moschitti|Giuseppe Riccardi,Truc Vien T Nguyen|Alessandro Moschitti|Giuseppe Riccardi,Truc -. Vien T Nguyen|And Alessandro Moschitti And Giuseppe Riccardi
W12-2201,0.0,0.0,0.0,Linda Sibert Tucker Maney,Dennis Perzanowski|Kalyan Gupta|Astrid Schmidt Nielsen|Tucker Maney|Linda Sibert,Tucker Maney|Linda Sibert|Dennis Perzanowski|Kalyan Gupta|Astrid Schmidt Nielsen,Linda Sibert Tucker Maney
P06-1015,-1,0.0,-1,,Patrick Pantel|Marco Pennacchiotti,Patrick Pantel|Marco Pennacchiotti,
W13-2018,0.0,0.0,0.0,Classiﬁers Roland Roller And Mark Stevenson,Roland Roller|Mark Stevenson,Roland Roller|Mark Stevenson,Classiﬁers Roland Roller And Mark Stevenson
C02-1141,-1,0.0,-1,,Laurence Danlos|Adil El Ghali,Laurence Danlos|Adil El Ghali,
P13-2087,-1,0.0,-1,,Igor Labutov|Hod Lipson,Igor Labutov|Hod Lipson,
W13-4060,-1,0.0,-1,,Takashi Yamauchi|Mikio Nakano|Kotaro Funakoshi,Takashi Yamauchi|Mikio Nakano|Kotaro Funakoshi,
W10-2602,0.0,0.0,0.0,Decaying Cache J Org,Jörg Tiedemann,Jörg Tiedemann,Decaying Cache J Org
W10-3910,0.0,0.0,0.0,Keisuke Yokoi Minh Nghiem Quoc,Minh Nghiem Quoc|Keisuke Yokoi|Yuichiroh Matsubayashi|Akiko Aizawa,Minh Nghiem Quoc|Keisuke Yokoi|Yuichiroh Matsubayashi|Akiko Aizawa,Keisuke Yokoi Minh Nghiem Quoc
P00-1028,0.0,0.0,0.0,Constituents Ewan Klein,Ewan Klein,Ewan Klein,Constituents Ewan Klein
A00-1010,-1,0.0,-1,,David G Stallard,David G Stallard,
D11-1007,0.0,0.0,0.0,Min Zhang|Yujie Zhang,Min Zhang|Haizhou Li|Jun ichi Kazama|Wenliang Chen|Yujie Zhang|Yiou Wang|Kentaro Torisawa|Yoshimasa Tsuruoka,Wenliang Chen|Jun ichi Kazama|Min Zhang|Yoshimasa Tsuruoka|Yujie Zhang|Yiou Wang|Kentaro Torisawa|Haizhou Li,Min Zhang|Yujie Zhang
W04-0807,-1,0.0,-1,,Rada Mihalcea|Timothy Chklovski|Adam Kilgarriff,Rada Mihalcea|Timothy Chklovski|Adam Kilgarriff,
I05-2024,0.0,0.0,0.0,Qma@math. Ryukoku. Ac. Jp Masaki Murata And Hitoshi Isahara,Qing Ma|Kousuke Enomoto|Masaki Murata|Hitoshi Isahara,Qing Ma|Kousuke Enomoto|Masaki Murata|Hitoshi Isahara,Qma@math. Ryukoku. Ac. Jp Masaki Murata And Hitoshi Isahara
D13-1009,0.3333333333333333,0.25,0.28571428571428575,Jing Liu|Chin -. Yew Lin,Jing Liu|Chin Yew Lin|Hsiao Wuen Hon,Jing Liu|Quan Wang|Chin Yew Lin|Hsiao Wuen Hon,Jing Liu|Quan Wang|Chin -. Yew Lin
N10-1040,0.0,0.0,0.0,Behrang Mohit Phrases Frank Liberato,Frank Liberato|Behrang Mohit|Rebecca Hwa,Frank Liberato|Behrang Mohit|Rebecca Hwa,Behrang Mohit Phrases Frank Liberato
W09-1219,-1,0.0,-1,,Daniel Zeman,Daniel Zeman,
W09-1701,0.0,0.0,0.0,Hansen A Schwartz|And Fernando Gomez,Hansen A Schwartz|Fernando Gomez,Hansen A Schwartz|Fernando Gomez,Hansen A Schwartz|And Fernando Gomez
W07-1514,0.0,0.0,0.0,Joakim Martin Volk,Martin Volk|Joakim Lundborg|Mael Mettler,Martin Volk|Joakim Lundborg|Mael Mettler,Joakim Martin Volk
W09-3104,-1,0.0,-1,,Marie Garnier|Patrick Saint Dizier,Marie Garnier|Patrick Saint Dizier,
W98-0601,-1,0.0,-1,,Ralf Naumann,Ralf Naumann,
W10-3904,0.2857142857142857,0.2222222222222222,0.25,Hayato Goto|Suguru Matsuyoshi|Kentaro Inui|Yuji Matsumoto|And Opinions Koji Murakami † Eric Nichols ‡ Junta Mizuno,Koji Murakami|Hayato Goto|Junta Mizuno|Suguru Matsuyoshi|Kentaro Inui|Yuji Matsumoto|Eric Nichols,Koji Murakami|Eric Nichols|Junta Mizuno|Yotaro Watanabe|Hayato Goto|Megumi Ohki|Suguru Matsuyoshi|Kentaro Inui|Yuji Matsumoto,And Opinions Koji Murakami † Eric Nichols ‡ Junta Mizuno|Yotaro Watanabe|Hayato Goto|Megumi Ohki|Suguru Matsuyoshi|Kentaro Inui|Yuji Matsumoto
W12-2428,-1,0.0,-1,,Yongguang Jiang|Yaqiang Wang|Zhonghua Yu|Yiguang Liu|Li Chen,Yaqiang Wang|Yiguang Liu|Zhonghua Yu|Li Chen|Yongguang Jiang,
W13-2123,-1,0.0,-1,,Pablo Duboue,Pablo Duboue,
W05-0631,0.0,0.0,0.0,Necati Ercan Ozgencil|Nancy,Necati Ercan Ozgencil|Nancy J McCracken,Necati Ercan Ozgencil|Nancy J McCracken,Necati Ercan Ozgencil|Nancy
C94-1091,0.6666666666666666,0.6666666666666666,0.6666666666666666,Surapant Meknavin Linguistics,Surapant Meknavin,Virach Sornlertlamvanich|Wantanee Pantachat|Surapant Meknavin,Virach Sornlertlamvanich|Wantanee Pantachat|Surapant Meknavin Linguistics
W06-1707,-1,0.0,-1,,Cédrick Fairon,Cédrick Fairon,
W12-3134,-1,0.0,-1,,Chris Callison Burch|Matt Post|Yuan Cao|Juri Ganitkevitch|Jonathan Weese,Juri Ganitkevitch|Yuan Cao|Jonathan Weese|Matt Post|Chris Callison Burch,
D11-1065,0.0,0.0,0.0,Data Sources Keith Vertanen,Keith Vertanen|Per Ola Kristensson,Keith Vertanen|Per Ola Kristensson,Data Sources Keith Vertanen
A83-1016,0.0,0.0,0.0,T. Elaine Marsh|Llngulstlc String|J. I O Z W 111 I ' -- Z * ( J,Elaine Marsh,Elaine Marsh,T. Elaine Marsh|Llngulstlc String|J. I O Z W 111 I ' -- Z * ( J
P04-1080,-1,0.0,-1,,Zhengyu Niu|Ji Donghong|Chew Lim Tan,Zhengyu Niu|Ji Donghong|Chew Lim Tan,
W09-1401,0.4,0.4,0.4000000000000001,Yoshinobu Kano|Jin -. Dong Kim|Jun Ichi Tsujii,Jin Dong Kim|Jun ichi Tsujii|Yoshinobu Kano,Jin Dong Kim|Tomoko Ohta|Sampo Pyysalo|Yoshinobu Kano|Jun ichi Tsujii,Jin -. Dong Kim|Tomoko Ohta|Sampo Pyysalo|Yoshinobu Kano|Jun Ichi Tsujii
W10-2409,0.3333333333333333,0.3333333333333333,0.3333333333333333,Yan Song|Chunyu Kit,Yan Song|Chunyu Kitt,Yan Song|Chunyu Kitt|Hai Zhao,Yan Song|Chunyu Kit|Hai Zhao
W98-0720,-1,0.0,-1,,Sanda M Harabagiu,Sanda M Harabagiu,
D09-1149,0.5,0.25,0.3333333333333333,Guodong Zhou Fang Kong Qiaoming Zhu,Guodong Zhou|Fang Kong|Qiao ming Zhu,Longhua Qian|Guodong Zhou|Fang Kong|Qiao ming Zhu,Longhua Qian|Guodong Zhou Fang Kong Qiaoming Zhu
J11-4005,0.5,0.3333333333333333,0.4,Jerry R Hobbs,Rutu Mulkar Mehta|Jerry R Hobbs,Feng Pan|Rutu Mulkar Mehta|Jerry R Hobbs,Feng Pan|Jerry R Hobbs
P08-3010,-1,0.0,-1,,Cédric Messiant,Cédric Messiant,
P08-1051,-1,0.0,-1,,Joanna Mrozinski|Edward Whittaker|Sadaoki Furui,Joanna Mrozinski|Edward Whittaker|Sadaoki Furui,
W09-3902,-1,0.0,-1,,David DeVault|Kenji Sagae|David R Traum,David DeVault|Kenji Sagae|David R Traum,
W06-2806,-1,0.0,-1,,Marina Santini,Marina Santini,
D10-1042,0.5,0.2,0.28571428571428575,Zaiqing Nie,Gae won You|Zaiqing Nie|Seung won Hwang|Young In Song,Gae won You|Seung won Hwang|Young In Song|Long Jiang|Zaiqing Nie,Long Jiang|Zaiqing Nie
P11-1097,0.0,0.0,0.0,Entity Recognition Stefan R|Z Urich Switzerland Jens M ¨ Uller And Hinrich Sch,Stefan Rüd|Massimiliano Ciaramita|Jens Müller|Hinrich Schütze,Stefan Rüd|Massimiliano Ciaramita|Jens Müller|Hinrich Schütze,Entity Recognition Stefan R|Z Urich Switzerland Jens M ¨ Uller And Hinrich Sch
H01-1053,0.0,0.0,0.0,Rahul Gupta David Frey,Victor Lavrenko|Vikash Khandelwal|Anton Leuski|David Frey|Rahul Gupta|James Allan,David Frey|Rahul Gupta|Vikash Khandelwal|Victor Lavrenko|Anton Leuski|James Allan,Rahul Gupta David Frey
P04-3015,0.6666666666666666,0.6666666666666666,0.6666666666666666,Appearance Eiko Yamamoto,Eiko Yamamoto,Eiko Yamamoto|Kyoko Kanzaki|Hitoshi Isahara,Appearance Eiko Yamamoto|Kyoko Kanzaki|Hitoshi Isahara
W13-2407,-1,0.0,-1,,Marko Bekavac|Jan Šnajder,Marko Bekavac|Jan Šnajder,
W13-2112,1.0,0.25,0.4,,Nadjet Bouayad Agha|Gerard Casamayor|Leo Wanner,Nadjet Bouayad Agha|Gerard Casamayor|Leo Wanner|Chris Mellish,Chris Mellish
W13-1737,-1,0.0,-1,,Shasha Xie|Lei Chen,Shasha Xie|Lei Chen,
W10-4162,0.0,0.0,0.0,Si Li Yichao Cai,Jiayue Zhang|Weiran Xu|Si Li|Jun Guo|Yichao Cai,Jiayue Zhang|Yichao Cai|Si Li|Weiran Xu|Jun Guo,Si Li Yichao Cai
I08-7015,1.0,1.0,1.0,,,Ryo Nishimura|Yasuhiko Watanabe|Yoshihiro Okada,Ryo Nishimura|Yasuhiko Watanabe|Yoshihiro Okada
W04-1014,0.0,0.0,0.0,Tsutomu Hirao And Hideki Isozaki Extraction Chiori Hori,Chiori Hori|Tsutomu Hirao|Hideki Isozaki,Chiori Hori|Tsutomu Hirao|Hideki Isozaki,Tsutomu Hirao And Hideki Isozaki Extraction Chiori Hori
N04-4037,-1,0.0,-1,,Kadri Hacioglu,Kadri Hacioglu,
P98-2174,0.0,0.0,0.0,Prioritised Tiling|Pete Whitelock Victor Poznansld,Victor Poznanski|Pete J Whitelock|Jan IJdens|Steffan Corley,Victor Poznanski|Pete J Whitelock|Jan IJdens|Steffan Corley,Prioritised Tiling|Pete Whitelock Victor Poznansld
H91-1072,0.6666666666666666,0.5,0.5714285714285715,And Michael Phillips David Goodine,David Goodine|Michael Phillips,Lynette Hirschman|Stephanie Seneff|David Goodine|Michael Phillips,Lynette Hirschman|Stephanie Seneff|And Michael Phillips David Goodine
D12-1134,0.0,0.0,0.0,Activities|Baihan Shu Wayne Xin Zhao,Xin Zhao|Xiaoming Li|Jing Jiang|Yang Song|Hongfei Yan|Baihan Shu,Xin Zhao|Baihan Shu|Jing Jiang|Yang Song|Hongfei Yan|Xiaoming Li,Activities|Baihan Shu Wayne Xin Zhao
W05-1107,-1,0.0,-1,,Bob Carpenter,Bob Carpenter,
P08-2060,0.0,0.0,0.0,Yoav Goldberg And Michael Elhadad,Yoav Goldberg|Michael Elhadad,Yoav Goldberg|Michael Elhadad,Yoav Goldberg And Michael Elhadad
C10-2155,0.6666666666666666,0.5,0.5714285714285715,Sebastian Krause Hong Li Language Technology,Sebastian Krause|Hong Li,Feiyu Xu|Hans Uszkoreit|Sebastian Krause|Hong Li,Feiyu Xu|Hans Uszkoreit|Sebastian Krause Hong Li Language Technology
P08-2066,-1,0.0,-1,,Keith Trnka|Kathleen F McCoy,Keith Trnka|Kathleen F McCoy,
W02-1031,0.0,0.0,0.0,Sources Wen Wang And|Mary P Harper,Wen Wang|Mary P Harper,Wen Wang|Mary P Harper,Sources Wen Wang And|Mary P Harper
W07-2007,-1,0.0,-1,,Katja Markert|Malvina Nissim,Katja Markert|Malvina Nissim,
S10-1025,0.0,0.0,0.0,Maria Kelly Richard Wicentowski,Richard Wicentowski|Maria Kelly|Rachel Lee,Richard Wicentowski|Maria Kelly|Rachel Lee,Maria Kelly Richard Wicentowski
W10-4146,-1,0.0,-1,,Xuezhe Ma|Xiaotian Zhang|Hai Zhao|Bao Liang Lu,Xuezhe Ma|Xiaotian Zhang|Hai Zhao|Bao Liang Lu,
W09-2602,-1,0.0,-1,,Sina Zarrieß,Sina Zarrieß,
D08-1033,-1,0.0,-1,,John DeNero|Alexandre Bouchard Côté|Dan Klein,John DeNero|Alexandre Bouchard Côté|Dan Klein,
C02-1035,-1,0.0,-1,,Joyce Chai,Joyce Chai,
N10-1093,0.0,0.0,0.0,Karan Jindal Gadde,Karan Jindal|Samar Husain|Phani Gadde|Dipti Misra Sharma|Rajeev Sangal,Phani Gadde|Karan Jindal|Samar Husain|Dipti Misra Sharma|Rajeev Sangal,Karan Jindal Gadde
J13-1009,0.0,0.0,0.0,Christopher D Manning|Stanford,Spence Green|Marie Catherine de Marneffe|Christopher D Manning,Spence Green|Marie Catherine de Marneffe|Christopher D Manning,Christopher D Manning|Stanford
C08-1014,0.6666666666666666,0.5,0.5714285714285715,Translation,Aiti Aw|Haizhou Li,Boxing Chen|Min Zhang|Aiti Aw|Haizhou Li,Translation|Boxing Chen|Min Zhang
C08-3010,-1,0.0,-1,,Satoshi Sekine,Satoshi Sekine,
A94-1046,-1,0.0,-1,,Gábor Prószéky,Gábor Prószéky,
D10-1094,-1,0.0,-1,,Alla Rozovskaya|Dan Roth,Alla Rozovskaya|Dan Roth,
J12-1002,-1,0.0,-1,,Daoud Clarke,Daoud Clarke,
W13-2413,0.0,0.0,0.0,Polish Jakub Piskorski,Jakub Piskorski|Maud Ehrmann,Jakub Piskorski|Maud Ehrmann,Polish Jakub Piskorski
W13-2701,-1,0.0,-1,,Eneko Agirre|Paul Clough|Paula Goodale|Mark Hall|Mark Stevenson|Samuel Fernando,Samuel Fernando|Paula Goodale|Paul Clough|Mark Stevenson|Mark Hall|Eneko Agirre,
P07-2041,0.5,0.2,0.28571428571428575,Rita Marinelli Nilda Ruimy,Nilda Ruimy|Marisa Ulivieri|Rita Marinelli|Michele Mammini,Adriana Roventini|Nilda Ruimy|Rita Marinelli|Marisa Ulivieri|Michele Mammini,Adriana Roventini|Rita Marinelli Nilda Ruimy
C94-2206,-1,0.0,-1,,Hyuk Chul Kwon|Lauri Karttunen,Hyuk Chul Kwon|Lauri Karttunen,
W07-2054,0.0,0.0,0.0,Tasks|Yee Seng Chan And Hwee Tou Ng And Zhi,Yee Seng Chan|Hwee Tou Ng|Zhi Zhong,Yee Seng Chan|Hwee Tou Ng|Zhi Zhong,Tasks|Yee Seng Chan And Hwee Tou Ng And Zhi
W13-2817,-1,0.0,-1,,An Chang Hsieh|Hen Hsen Huang|Hsin Hsi Chen,An Chang Hsieh|Hen Hsen Huang|Hsin Hsi Chen,
L08-1402,-1,0.0,-1,,Brian Weiss|Michelle Steves|Gregory Sanders|Sherri L Condon|Jon Phillips|Craig Schlenoff|Dan Parvaz,Brian Weiss|Craig Schlenoff|Gregory Sanders|Michelle Steves|Sherri L Condon|Jon Phillips|Dan Parvaz,
L08-1191,-1,0.0,-1,,Stefan Evert,Stefan Evert,
W04-1711,0.0,0.0,0.0,Thomas Koller Katrina Keogh,Elaine Ui Dhonnchadha|Katrina Keogh|Josef van Genabith|Monica Ward|Thomas Koller,Katrina Keogh|Thomas Koller|Monica Ward|Elaine Ui Dhonnchadha|Josef van Genabith,Thomas Koller Katrina Keogh
I08-1012,0.3333333333333333,0.2,0.25,Kiyotaka Uchimoto Daisuke Kawahara|Hitoshi Isahara Yujie Zhang,Daisuke Kawahara|Hitoshi Isahara|Kiyotaka Uchimoto|Yujie Zhang,Wenliang Chen|Daisuke Kawahara|Kiyotaka Uchimoto|Yujie Zhang|Hitoshi Isahara,Wenliang Chen|Kiyotaka Uchimoto Daisuke Kawahara|Hitoshi Isahara Yujie Zhang
W01-0704,-1,0.0,-1,,Maximiliano Saiz Noeda|Armando Suárez|Manuel Palomar,Maximiliano Saiz Noeda|Armando Suárez|Manuel Palomar,
P97-1026,0.25,0.5,0.3333333333333333,Adjoining Grammar *. Matthew Stone|Joshi|Martha Palmer Mark Steedman,Matthew Stone,Matthew Stone|Christine Doran,Adjoining Grammar *. Matthew Stone|Christine Doran|Joshi|Martha Palmer Mark Steedman
P11-1112,-1,0.0,-1,,Joel Lang|Mirella Lapata,Joel Lang|Mirella Lapata,
D10-1102,1.0,0.3333333333333333,0.5,,Ainur Yessenalina|Yisong Yue,Ainur Yessenalina|Yisong Yue|Claire Cardie,Claire Cardie
S13-2019,-1,0.0,-1,,Reda Siblini|Leila Kosseim,Reda Siblini|Leila Kosseim,
H05-2004,0.6666666666666666,0.5,0.5714285714285715,Mark,Mark Sammons|Scott Wen Tau Yih,Vasin Punyakanok|Dan Roth|Mark Sammons|Scott Wen Tau Yih,Vasin Punyakanok|Dan Roth|Mark
P06-1023,-1,0.0,-1,,Helmut Schmid,Helmut Schmid,
C88-2144,0.0,0.0,0.0,Frank van,Frank Van Eynde,Frank Van Eynde,Frank van
W12-3105,-1,0.0,-1,,Mark Fishel|Rico Sennrich|Maja Popović|Ondřej Bojar,Mark Fishel|Rico Sennrich|Maja Popović|Ondřej Bojar,
P98-2175,-1,0.0,-1,,Gábor Prószéky,Gábor Prószéky,
D11-1136,-1,0.0,-1,,Burr Settles,Burr Settles,
C08-1095,-1,0.0,-1,,Kenji Sagae|Jun ichi Tsujii,Kenji Sagae|Jun ichi Tsujii,
W98-0313,-1,0.0,-1,,Jacques Jayez|Corinne Rossari,Jacques Jayez|Corinne Rossari,
W12-4508,1.0,0.6666666666666666,0.8,,Xingwei Liao,Xinxin Li|Xuan Wang|Xingwei Liao,Xinxin Li|Xuan Wang
W02-0604,0.0,0.0,0.0,Sean A Fulop,Sylvain Neuvel|Sean A Fulop,Sylvain Neuvel|Sean A Fulop,Sean A Fulop
