id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W03-1107,1.0,1.0,1.0,,,feature selection in categorizing procedural expressions,feature selection in categorizing procedural expressions
P07-1109,-1,0.0,-1,,bootstrapping a stochastic transducer for arabic english transliteration extraction,bootstrapping a stochastic transducer for arabic english transliteration extraction,
P11-2068,0.0,0.0,0.0,on line handwritten recognition using translation models in multimodal interactive machine translation,improving on line handwritten recognition using translation models in multimodal interactive machine translation,improving on line handwritten recognition using translation models in multimodal interactive machine translation,on line handwritten recognition using translation models in multimodal interactive machine translation
W04-3213,-1,0.0,-1,,unsupervised semantic role labeling,unsupervised semantic role labeling,
E09-1063,0.0,0.0,0.0,motivated domain adapted word segmentation for statistical machine,bilingually motivated domain adapted word segmentation for statistical machine translation,bilingually motivated domain adapted word segmentation for statistical machine translation,motivated domain adapted word segmentation for statistical machine
C94-1052,-1,0.0,-1,,tge tlinks generation environment,tge tlinks generation environment,
W09-2608,-1,0.0,-1,,using large scale parser output to guide grammar development,using large scale parser output to guide grammar development,
P02-1029,-1,0.0,-1,,inducing german semantic verb classes from purely syntactic subcategorisation information,inducing german semantic verb classes from purely syntactic subcategorisation information,
W12-2104,-1,0.0,-1,,a demographic analysis of online sentiment during hurricane irene,a demographic analysis of online sentiment during hurricane irene,
P07-2052,-1,0.0,-1,,minimally lexicalized dependency parsing,minimally lexicalized dependency parsing,
N09-2011,-1,0.0,-1,,towards automatic image region annotation image region textual coreference resolution,towards automatic image region annotation image region textual coreference resolution,
P00-1020,-1,0.0,-1,,an empirical study of the influence of argument conciseness on argument effectiveness,an empirical study of the influence of argument conciseness on argument effectiveness,
P88-1022,1.0,1.0,1.0,,,two types of planning in language generation,two types of planning in language generation
W11-1702,-1,0.0,-1,,a verb lexicon model for deep sentiment analysis and opinion mining applications,a verb lexicon model for deep sentiment analysis and opinion mining applications,
W06-1316,-1,0.0,-1,,multimodal dialog description language for rapid system development,multimodal dialog description language for rapid system development,
W10-2806,-1,0.0,-1,,semantic composition with quotient algebras,semantic composition with quotient algebras,
P08-1085,-1,0.0,-1,,em can find pretty good hmm pos taggers when given a good start,em can find pretty good hmm pos taggers when given a good start,
W10-1101,-1,0.0,-1,,medeval a swedish medical test collection with doctors and patients user groups,medeval a swedish medical test collection with doctors and patients user groups,
H89-2002,1.0,1.0,1.0,,,prosody and parsing,prosody and parsing
W06-0111,-1,0.0,-1,,realization of the chinese ba construction in an english chinese machine translation system,realization of the chinese ba construction in an english chinese machine translation system,
C94-2187,-1,0.0,-1,,a grammatico statistical approach to discourse partitioning,a grammatico statistical approach to discourse partitioning,
P06-2007,-1,0.0,-1,,n semantic classes are harder than two,n semantic classes are harder than two,
N03-3006,-1,0.0,-1,,a low complexity broad coverage probabilistic dependency parser for english,a low complexity broad coverage probabilistic dependency parser for english,
W04-0312,-1,0.0,-1,,incremental parsing or incremental grammar,incremental parsing or incremental grammar,
P11-2120,-1,0.0,-1,,data point selection for cross language adaptation of dependency parsers,data point selection for cross language adaptation of dependency parsers,
D09-1052,-1,0.0,-1,,multi class confidence weighted algorithms,multi class confidence weighted algorithms,
P05-1076,-1,0.0,-1,,automatic acquisition of adjectival subcategorization from corpora,automatic acquisition of adjectival subcategorization from corpora,
W07-2079,-1,0.0,-1,,uc3m 13 disambiguation of person names based on the composition of simple bags of typed terms,uc3m 13 disambiguation of person names based on the composition of simple bags of typed terms,
W03-1808,-1,0.0,-1,,verb particle constructions and lexical resources,verb particle constructions and lexical resources,
D10-1022,-1,0.0,-1,,negative training data can be harmful to text classification,negative training data can be harmful to text classification,
N07-2026,0.0,0.0,0.0,soundbite speaker name recognition in broadcast news speech,look who is talking soundbite speaker name recognition in broadcast news speech,look who is talking soundbite speaker name recognition in broadcast news speech,soundbite speaker name recognition in broadcast news speech
P95-1027,0.0,0.0,0.0,a quantitative evaluation of linguistic tests for the automatic prediction of semantic,a quantitative evaluation of linguistic tests for the automatic prediction of semantic markedness,a quantitative evaluation of linguistic tests for the automatic prediction of semantic markedness,a quantitative evaluation of linguistic tests for the automatic prediction of semantic
P03-1039,0.0,0.0,0.0,chunk based statistical,chunk based statistical translation,chunk based statistical translation,chunk based statistical
W12-3145,-1,0.0,-1,,kriya the sfu system for translation task at wmt 12,kriya the sfu system for translation task at wmt 12,
W12-3310,-1,0.0,-1,,discourse structure in simultaneous spoken turkish,discourse structure in simultaneous spoken turkish,
H94-1062,1.0,1.0,1.0,,,tree based state tying for high accuracy modelling,tree based state tying for high accuracy modelling
W04-3224,-1,0.0,-1,,a distributional analysis of a lexicalized statistical parsing model,a distributional analysis of a lexicalized statistical parsing model,
W06-3701,-1,0.0,-1,,usability issues in an interactive speech to speech translation system for healthcare,usability issues in an interactive speech to speech translation system for healthcare,
S13-2072,-1,0.0,-1,,sail a hybrid approach to sentiment analysis,sail a hybrid approach to sentiment analysis,
N09-2056,-1,0.0,-1,,on the importance of pivot language selection for statistical machine translation,on the importance of pivot language selection for statistical machine translation,
P10-5003,-1,0.0,-1,,discourse structure theory practice and use,discourse structure theory practice and use,
C02-1137,-1,0.0,-1,,a new probabilistic model for title generation,a new probabilistic model for title generation,
E06-1021,-1,0.0,-1,,towards robust context sensitive sentence alignment for monolingual corpora,towards robust context sensitive sentence alignment for monolingual corpora,
W11-1101,-1,0.0,-1,,a combination of topic models with max margin learning for relation detection,a combination of topic models with max margin learning for relation detection,
P10-1149,-1,0.0,-1,,experiments in graph based semi supervised learning methods for class instance acquisition,experiments in graph based semi supervised learning methods for class instance acquisition,
W02-0226,0.0,0.0,0.0,bridging the gap between dialogue management and dialogue models weiqun,bridging the gap between dialogue management and dialogue models,bridging the gap between dialogue management and dialogue models,bridging the gap between dialogue management and dialogue models weiqun
S10-1057,-1,0.0,-1,,utd classifying semantic relations by combining lexical and semantic resources,utd classifying semantic relations by combining lexical and semantic resources,
W13-2909,-1,0.0,-1,,a pilot study of readability prediction with reading time,a pilot study of readability prediction with reading time,
W00-1424,-1,0.0,-1,,generating vague descriptions,generating vague descriptions,
P98-2160,-1,0.0,-1,,universal grammar and lexis for quick ramp up of mt systems,universal grammar and lexis for quick ramp up of mt systems,
W06-3126,-1,0.0,-1,,the ldv combo system for smt,the ldv combo system for smt,
S13-2113,-1,0.0,-1,,uos a graph based system for graded word sense induction,uos a graph based system for graded word sense induction,
E09-1047,-1,0.0,-1,,parsing coordinations,parsing coordinations,
D12-1089,-1,0.0,-1,,a systematic comparison of phrase table pruning techniques,a systematic comparison of phrase table pruning techniques,
W06-3318,-1,0.0,-1,,recognizing nested named entities in genia corpus,recognizing nested named entities in genia corpus,
J10-4016,0.0,0.0,0.0,commentary and discussion entropy the indus script and language a reply,commentary and discussion entropy the indus script and language a reply to r sproat,commentary and discussion entropy the indus script and language a reply to r sproat,commentary and discussion entropy the indus script and language a reply
N03-1009,-1,0.0,-1,,simpler and more general minimization for weighted finite state automata,simpler and more general minimization for weighted finite state automata,
D08-1080,-1,0.0,-1,,topic driven multi document summarization with encyclopedic knowledge and spreading activation,topic driven multi document summarization with encyclopedic knowledge and spreading activation,
C96-1052,0.0,0.0,0.0,a computational model of incremental utterance production in task oriented dialogues kohji dohsaka,a computational model of incremental utterance production in task oriented dialogues,a computational model of incremental utterance production in task oriented dialogues,a computational model of incremental utterance production in task oriented dialogues kohji dohsaka
N13-1135,-1,0.0,-1,,a participant based approach for event summarization using twitter streams,a participant based approach for event summarization using twitter streams,
N09-2028,-1,0.0,-1,,using integer linear programming for detecting speech disfluencies,using integer linear programming for detecting speech disfluencies,
S13-1013,-1,0.0,-1,,henry core domain adaptation and stacking for text similarity,henry core domain adaptation and stacking for text similarity,
L08-1052,0.0,0.0,0.0,combining multiple models for speech information retrieval muath alzghool,named entity wordnet,named entity wordnet,combining multiple models for speech information retrieval muath alzghool
D10-1107,-1,0.0,-1,,constraints based taxonomic relation classification,constraints based taxonomic relation classification,
W09-1319,-1,0.0,-1,,exploring two biomedical text genres for disease recognition,exploring two biomedical text genres for disease recognition,
E85-1018,0.0,0.0,0.0,the resolution of local syntactic ambiguity by the human sentence processing,the resolution of local syntactic ambiguity by the human sentence processing mechanism,the resolution of local syntactic ambiguity by the human sentence processing mechanism,the resolution of local syntactic ambiguity by the human sentence processing
N06-1012,-1,0.0,-1,,reducing weight undertraining in structured discriminative learning,reducing weight undertraining in structured discriminative learning,
S13-1018,-1,0.0,-1,,ubc uos typed regression for typed similarity,ubc uos typed regression for typed similarity,
P11-2093,0.0,0.0,0.0,pointwise prediction for robust adaptable japanese morphological,pointwise prediction for robust adaptable japanese morphological analysis,pointwise prediction for robust adaptable japanese morphological analysis,pointwise prediction for robust adaptable japanese morphological
C04-1078,1.0,1.0,1.0,,,cascading use of soft and hard matching pattern rules for weakly supervised information extraction,cascading use of soft and hard matching pattern rules for weakly supervised information extraction
W13-1301,-1,0.0,-1,,annotation of online shopping images without labeled training examples,annotation of online shopping images without labeled training examples,
P01-1002,-1,0.0,-1,,invited talk processing broadcast audio for information access,invited talk processing broadcast audio for information access,
L08-1084,-1,0.0,-1,,multimodal spontaneous expressive speech corpus for hungarian,multimodal spontaneous expressive speech corpus for hungarian,
A00-1029,-1,0.0,-1,,a tool for automated revision of grammars for nlp systems,a tool for automated revision of grammars for nlp systems,
P88-1017,1.0,1.0,1.0,,,parsing japanese honorifics in unification based grammar,parsing japanese honorifics in unification based grammar
P06-1078,-1,0.0,-1,,incorporating speech recognition confidence into discriminative named entity recognition of speech data,incorporating speech recognition confidence into discriminative named entity recognition of speech data,
W07-1708,-1,0.0,-1,,multi word term extraction for bulgarian,multi word term extraction for bulgarian,
H93-1039,-1,0.0,-1,,but dictionaries are data too,but dictionaries are data too,
W98-1418,1.0,1.0,1.0,,,generation of noun compounds in hebrew can syntactic knowledge be fully encapsulated,generation of noun compounds in hebrew can syntactic knowledge be fully encapsulated
C02-1116,-1,0.0,-1,,linking syntactic and semantic arguments in a dependency based formalism,linking syntactic and semantic arguments in a dependency based formalism,
W10-1204,-1,0.0,-1,,a graph based semi supervised learning for question semantic labeling,a graph based semi supervised learning for question semantic labeling,
D12-1049,-1,0.0,-1,,modelling sequential text with an adaptive topic model,modelling sequential text with an adaptive topic model,
P94-1022,-1,0.0,-1,,capturing cfls with tree adjoining grammars,capturing cfls with tree adjoining grammars,
P02-1018,-1,0.0,-1,,a simple pattern matching algorithm for recovering empty nodes and their antecedents,a simple pattern matching algorithm for recovering empty nodes and their antecedents,
P08-1037,-1,0.0,-1,,improving parsing and pp attachment performance with sense information,improving parsing and pp attachment performance with sense information,
H93-1006,1.0,1.0,1.0,,,a portable approach to last resort parsing and interpretation,a portable approach to last resort parsing and interpretation
D12-1052,-1,0.0,-1,,a beam search decoder for grammatical error correction,a beam search decoder for grammatical error correction,
W10-1001,-1,0.0,-1,,readability assessment for text simplification,readability assessment for text simplification,
N06-2007,-1,0.0,-1,,semi supervised relation extraction with label propagation,semi supervised relation extraction with label propagation,
W12-1909,-1,0.0,-1,,the pascal challenge on grammar induction,the pascal challenge on grammar induction,
S13-2083,0.0,0.0,0.0,uo unsupervised twitter sentiment analysis,ssa uo unsupervised sentiment analysis in twitter,ssa uo unsupervised sentiment analysis in twitter,uo unsupervised twitter sentiment analysis
W04-2802,0.0,0.0,0.0,towards measuring scalability in natural language understanding,towards measuring scalability in natural language understanding tasks,towards measuring scalability in natural language understanding tasks,towards measuring scalability in natural language understanding
N09-2051,-1,0.0,-1,,improving coreference resolution by using conversational metadata,improving coreference resolution by using conversational metadata,
P10-1033,-1,0.0,-1,,discriminative pruning for discriminative itg alignment,discriminative pruning for discriminative itg alignment,
P06-1108,-1,0.0,-1,,event extraction in a plot advice agent,event extraction in a plot advice agent,
D10-1033,-1,0.0,-1,,improving mention detection robustness to noisy input,improving mention detection robustness to noisy input,
A92-1040,0.0,0.0,0.0,dialogue management for telephone information,dialogue management for telephone information systems,dialogue management for telephone information systems,dialogue management for telephone information
W13-4027,-1,0.0,-1,,multi step natural language understanding,multi step natural language understanding,
E12-2009,-1,0.0,-1,,a computer assisted speech transcription system,a computer assisted speech transcription system,
N12-1015,-1,0.0,-1,,structured perceptron with inexact search,structured perceptron with inexact search,
W06-1671,-1,0.0,-1,,learning field compatibilities to extract database records from unstructured text,learning field compatibilities to extract database records from unstructured text,
W10-1602,-1,0.0,-1,,data driven computational linguistics at famaf unc argentina,data driven computational linguistics at famaf unc argentina,
N12-1065,-1,0.0,-1,,identifying comparable corpora using lda,identifying comparable corpora using lda,
W13-1911,-1,0.0,-1,,exploring word class n grams to measure language development in children,exploring word class n grams to measure language development in children,
P07-1129,-1,0.0,-1,,topic analysis for psychiatric document retrieval,topic analysis for psychiatric document retrieval,
P06-2059,-1,0.0,-1,,automatic construction of polarity tagged corpus from html documents,automatic construction of polarity tagged corpus from html documents,
W12-3128,-1,0.0,-1,,using syntactic head information in hierarchical phrase based translation,using syntactic head information in hierarchical phrase based translation,
W13-2007,-1,0.0,-1,,gro task populating the gene regulation ontology with events and relations,gro task populating the gene regulation ontology with events and relations,
E09-1009,-1,0.0,-1,,incremental parsing with parallel multiple context free grammars,incremental parsing with parallel multiple context free grammars,
E06-1013,-1,0.0,-1,,generalized hebbian algorithm for incremental singular value decomposition in natural language processing,generalized hebbian algorithm for incremental singular value decomposition in natural language processing,
P98-2229,-1,0.0,-1,,a model for robust processing of spontaneous speech by integrating viable fragments,a model for robust processing of spontaneous speech by integrating viable fragments,
C96-1077,-1,0.0,-1,,compiling a partition based two level formalism,compiling a partition based two level formalism,
P11-2029,-1,0.0,-1,,how much can we gain from supervised word alignment,how much can we gain from supervised word alignment,
P06-1004,-1,0.0,-1,,minimum cut model for spoken lecture segmentation,minimum cut model for spoken lecture segmentation,
P08-1030,-1,0.0,-1,,refining event extraction through cross document inference,refining event extraction through cross document inference,
W04-1308,-1,0.0,-1,,modelling syntactic development in a cross linguistic context,modelling syntactic development in a cross linguistic context,
W04-0815,0.0,0.0,0.0,dependency based logical form,dependency based logical form transformations,dependency based logical form transformations,dependency based logical form
W10-4208,0.0,0.0,0.0,towards a programmable,towards a programmable instrumented generator,towards a programmable instrumented generator,towards a programmable
L08-1215,-1,0.0,-1,,diac a professional diacritics recovering system,diac a professional diacritics recovering system,
W07-1301,-1,0.0,-1,,computing and historical phonology,computing and historical phonology,
W10-4201,0.0,0.0,0.0,comparing rating scales and preference judgements in language,comparing rating scales and preference judgements in language evaluation,comparing rating scales and preference judgements in language evaluation,comparing rating scales and preference judgements in language
C96-1063,1.0,1.0,1.0,,,lexical accommodation in machine mediated interactions,lexical accommodation in machine mediated interactions
W04-3254,0.0,0.0,0.0,evaluating information content by factoid analysis human annotation and,evaluating information content by factoid analysis human annotation and stability,evaluating information content by factoid analysis human annotation and stability,evaluating information content by factoid analysis human annotation and
P95-1005,-1,0.0,-1,,discourse processing of dialogues with multiple threads,discourse processing of dialogues with multiple threads,
W13-3207,-1,0.0,-1,,applicative structure in vector space models,applicative structure in vector space models,
W10-1011,0.0,0.0,0.0,proceedings of the naacl hlt 2010 fifth workshop on innovative use of nlp for building,a human computer collaboration approach to improve accuracy of an automated english scoring system,a human computer collaboration approach to improve accuracy of an automated english scoring system,proceedings of the naacl hlt 2010 fifth workshop on innovative use of nlp for building
W12-1816,-1,0.0,-1,,mining search query logs for spoken language understanding,mining search query logs for spoken language understanding,
H89-2030,0.0,0.0,0.0,belief ascription and model generative reasoning joining,belief ascription and model generative reasoning joining two paradigms to a robust parser of messages,belief ascription and model generative reasoning joining two paradigms to a robust parser of messages,belief ascription and model generative reasoning joining
P12-1026,-1,0.0,-1,,capturing paradigmatic and syntagmatic lexical relations towards accurate chinese part of speech tagging,capturing paradigmatic and syntagmatic lexical relations towards accurate chinese part of speech tagging,
E87-1047,-1,0.0,-1,,representation of feature systems in a non connectionist molecular machine,representation of feature systems in a non connectionist molecular machine,
P02-1007,-1,0.0,-1,,ot syntax decidability of generation based optimization,ot syntax decidability of generation based optimization,
W06-1663,-1,0.0,-1,,quality assessment of large scale knowledge resources,quality assessment of large scale knowledge resources,
I08-2102,0.0,0.0,0.0,summarization by analogy an example based approach for news articles megumi,summarization by analogy an example based approach for news articles,summarization by analogy an example based approach for news articles,summarization by analogy an example based approach for news articles megumi
W98-0703,0.0,0.0,0.0,i i i i i i i i i i i i i i i i i i word sense disambiguation based on,word sense disambiguation based on semantic density,word sense disambiguation based on semantic density,i i i i i i i i i i i i i i i i i i word sense disambiguation based on
H93-1071,0.0,0.0,0.0,query processing for retrieval from large text,query processing for retrieval from large text bases,query processing for retrieval from large text bases,query processing for retrieval from large text
A92-1034,0.0,0.0,0.0,morphia a practical compiler for reversible morphology rules,morphe a practical compiler for reversible morphology rules,morphe a practical compiler for reversible morphology rules,morphia a practical compiler for reversible morphology rules
H90-1010,0.0,0.0,0.0,two recent developments in tree adjoining grammars semantics and,two recent developments in tree adjoining grammars semantics and efficient processing,two recent developments in tree adjoining grammars semantics and efficient processing,two recent developments in tree adjoining grammars semantics and
W06-1655,-1,0.0,-1,,a hybrid markov semi markov conditional random field for sequence segmentation,a hybrid markov semi markov conditional random field for sequence segmentation,
W10-4125,-1,0.0,-1,,space characters in chinese semi structured texts,space characters in chinese semi structured texts,
W13-3108,-1,0.0,-1,,multilingual summarization dimensionality reduction and a step towards optimal term coverage,multilingual summarization dimensionality reduction and a step towards optimal term coverage,
P10-1079,-1,0.0,-1,,a hybrid rule model based finite state framework for normalizing sms messages,a hybrid rule model based finite state framework for normalizing sms messages,
P00-1052,-1,0.0,-1,,the role of centering theory s rough shift in the teaching and evaluation of writing skills,the role of centering theory s rough shift in the teaching and evaluation of writing skills,
W00-0731,-1,0.0,-1,,shallow parsing as part of speech tagging,shallow parsing as part of speech tagging,
H01-1052,-1,0.0,-1,,mitigating the paucity of data problem exploring the effect of training corpus size on classifier performance for natural language processing,mitigating the paucity of data problem exploring the effect of training corpus size on classifier performance for natural language processing,
H94-1040,0.0,0.0,0.0,combining knowledge sources to reorder n best speech hypothesis lists manny raynez,combining knowledge sources to reorder n best speech hypothesis lists,combining knowledge sources to reorder n best speech hypothesis lists,combining knowledge sources to reorder n best speech hypothesis lists manny raynez
C02-1043,-1,0.0,-1,,computation of modifier scope in np by a language neutral method,computation of modifier scope in np by a language neutral method,
W10-1113,-1,0.0,-1,,machine learning and features selection for semi automatic icd 9 cm encoding,machine learning and features selection for semi automatic icd 9 cm encoding,
W03-0906,-1,0.0,-1,,entailment intensionality and text understanding,entailment intensionality and text understanding,
N03-3002,-1,0.0,-1,,the importance of prosodic factors in phoneme modeling with applications to speech recognition,the importance of prosodic factors in phoneme modeling with applications to speech recognition,
W12-1808,-1,0.0,-1,,incremental spoken dialogue systems tools and data,incremental spoken dialogue systems tools and data,
H05-1055,-1,0.0,-1,,cluster specific named entity transliteration,cluster specific named entity transliteration,
W98-0306,-1,0.0,-1,,lexical marking of discourse relations some experimental findings,lexical marking of discourse relations some experimental findings,
E12-2005,-1,0.0,-1,,swan scientific writing assistant a tool for helping scholars to write reader friendly manuscripts,swan scientific writing assistant a tool for helping scholars to write reader friendly manuscripts,
N04-1010,1.0,1.0,1.0,,,acquiring hyponymy relations from web documents,acquiring hyponymy relations from web documents
P05-1015,-1,0.0,-1,,seeing stars exploiting class relationships for sentiment categorization with respect to rating scales,seeing stars exploiting class relationships for sentiment categorization with respect to rating scales,
A00-1044,-1,0.0,-1,,named entity extraction from noisy input speech and ocr,named entity extraction from noisy input speech and ocr,
D10-1015,-1,0.0,-1,,a hybrid morpheme word representation for machine translation of morphologically rich languages,a hybrid morpheme word representation for machine translation of morphologically rich languages,
P12-1017,-1,0.0,-1,,deciphering foreign language by combining language models and context vectors,deciphering foreign language by combining language models and context vectors,
A97-1050,-1,0.0,-1,,semi automatic acquisition of domain specific translation lexicons,semi automatic acquisition of domain specific translation lexicons,
D12-1027,-1,0.0,-1,,source language adaptation for resource poor machine translation,source language adaptation for resource poor machine translation,
W11-1905,-1,0.0,-1,,exploring lexicalized features for coreference resolution,exploring lexicalized features for coreference resolution,
W09-1002,-1,0.0,-1,,on bootstrapping of linguistic features for bootstrapping grammars,on bootstrapping of linguistic features for bootstrapping grammars,
W05-0111,-1,0.0,-1,,hands on nlp for an interdisciplinary audience,hands on nlp for an interdisciplinary audience,
I08-1038,-1,0.0,-1,,bootstrapping both product features and opinion words from chinese customer reviews with cross inducing,bootstrapping both product features and opinion words from chinese customer reviews with cross inducing,
S13-2039,-1,0.0,-1,,unimelb topic modelling based word sense induction for web snippet clustering,unimelb topic modelling based word sense induction for web snippet clustering,
P99-1020,0.0,0.0,0.0,a method for word sense disambiguation of unrestricted,a method for word sense disambiguation of unrestricted text,a method for word sense disambiguation of unrestricted text,a method for word sense disambiguation of unrestricted
D11-1010,-1,0.0,-1,,correcting semantic collocation errors with l1 induced paraphrases,correcting semantic collocation errors with l1 induced paraphrases,
W12-0114,-1,0.0,-1,,design of a hybrid high quality machine translation system,design of a hybrid high quality machine translation system,
W11-0806,-1,0.0,-1,,tree rewriting models of multi word expressions,tree rewriting models of multi word expressions,
S12-1077,0.0,0.0,0.0,a rule based human interpretation system for semantic textual similarity task,sbdlrhmn a rule based human interpretation system for semantic textual similarity task,sbdlrhmn a rule based human interpretation system for semantic textual similarity task,a rule based human interpretation system for semantic textual similarity task
N07-3002,-1,0.0,-1,,learning structured classifiers for statistical dependency parsing,learning structured classifiers for statistical dependency parsing,
W09-3832,1.0,1.0,1.0,,,hpsg supertagging a sequence labeling view,hpsg supertagging a sequence labeling view
P12-2050,-1,0.0,-1,,coarse lexical semantic annotation with supersenses an arabic case study,coarse lexical semantic annotation with supersenses an arabic case study,
W10-2903,-1,0.0,-1,,driving semantic parsing from the world’s response,driving semantic parsing from the world’s response,
N13-1091,-1,0.0,-1,,truthteller annotating predicate truth,truthteller annotating predicate truth,
C10-1095,1.0,1.0,1.0,,,co star a co training style algorithm for hyponymy relation acquisition from structured and unstructured text,co star a co training style algorithm for hyponymy relation acquisition from structured and unstructured text
W08-0411,-1,0.0,-1,,syntax driven learning of sub sentential translation equivalents and translation rules from parsed parallel corpora,syntax driven learning of sub sentential translation equivalents and translation rules from parsed parallel corpora,
P94-1008,0.0,0.0,0.0,common topics and coherent situations interpreting ellipsis in the context of discourse,common topics and coherent situations interpreting ellipsis in the context of discourse inference,common topics and coherent situations interpreting ellipsis in the context of discourse inference,common topics and coherent situations interpreting ellipsis in the context of discourse
D13-1125,-1,0.0,-1,,sentiment analysis how to derive prior polarities from sentiwordnet,sentiment analysis how to derive prior polarities from sentiwordnet,
D13-1139,-1,0.0,-1,,shift reduce word reordering for machine translation,shift reduce word reordering for machine translation,
N07-4016,-1,0.0,-1,,voice rate a dialog system for consumer ratings,voice rate a dialog system for consumer ratings,
P96-1034,-1,0.0,-1,,efficient transformation based parsing,efficient transformation based parsing,
W98-0202,1.0,1.0,1.0,,,intelligent network news reader with visual user interface,intelligent network news reader with visual user interface
W09-0807,-1,0.0,-1,,spoken arabic dialect identification using phonotactic modeling,spoken arabic dialect identification using phonotactic modeling,
W07-1315,-1,0.0,-1,,paramor minimally supervised induction of paradigm structure and morphological analysis,paramor minimally supervised induction of paradigm structure and morphological analysis,
E09-1025,-1,0.0,-1,,inference rules and their application to recognizing textual entailment,inference rules and their application to recognizing textual entailment,
W13-3603,0.0,0.0,0.0,grammatical error correction nthu system description,conll 2013 shared task grammatical error correction nthu system description,conll 2013 shared task grammatical error correction nthu system description,grammatical error correction nthu system description
W07-0729,-1,0.0,-1,,the noisier channel translation from morphologically complex languages,the noisier channel translation from morphologically complex languages,
W02-0804,-1,0.0,-1,,defining and representing preposition senses a preliminary analysis,defining and representing preposition senses a preliminary analysis,
N04-3012,-1,0.0,-1,,wordnet similarity measuring the relatedness of concepts,wordnet similarity measuring the relatedness of concepts,
H01-1008,-1,0.0,-1,,assigning belief scores to names in queries,assigning belief scores to names in queries,
P06-1056,-1,0.0,-1,,semi supervised learning of partial cognates using bilingual bootstrapping,semi supervised learning of partial cognates using bilingual bootstrapping,
L08-1170,-1,0.0,-1,,statistical evaluation of information distillation systems,statistical evaluation of information distillation systems,
D08-1034,-1,0.0,-1,,improving chinese semantic role classification with hierarchical feature selection strategy,improving chinese semantic role classification with hierarchical feature selection strategy,
W12-3113,-1,0.0,-1,,loria system for the wmt12 quality estimation shared task,loria system for the wmt12 quality estimation shared task,
S13-1035,-1,0.0,-1,,a dataset of syntactic ngrams over time from a very large corpus of english books,a dataset of syntactic ngrams over time from a very large corpus of english books,
L08-1333,0.0,0.0,0.0,knowledge based coreference resolution for hungarian marton mihaltz morphologic orbanhegyi ut,knowledge based coreference resolution for hungarian,knowledge based coreference resolution for hungarian,knowledge based coreference resolution for hungarian marton mihaltz morphologic orbanhegyi ut
P00-1041,-1,0.0,-1,,headline generation based on statistical translation,headline generation based on statistical translation,
W10-1920,-1,0.0,-1,,applying the tarsqi toolkit to augment text mining of ehrs,applying the tarsqi toolkit to augment text mining of ehrs,
S12-1034,-1,0.0,-1,,monolingual distributional similarity for text to text generation,monolingual distributional similarity for text to text generation,
P94-1007,1.0,1.0,1.0,,,generating precondition expressions in instructional text,generating precondition expressions in instructional text
P12-2007,-1,0.0,-1,,head driven hierarchical phrase based translation,head driven hierarchical phrase based translation,
W04-2318,-1,0.0,-1,,prosodic cues to discourse segment boundaries in human computer dialogue,prosodic cues to discourse segment boundaries in human computer dialogue,
E12-3008,-1,0.0,-1,,hierarchical bayesian language modelling for the linguistically informed,hierarchical bayesian language modelling for the linguistically informed,
W10-1308,-1,0.0,-1,,a multimodal vocabulary for augmentative and alternative communication from sound image label datasets,a multimodal vocabulary for augmentative and alternative communication from sound image label datasets,
P10-1021,-1,0.0,-1,,syntactic and semantic factors in processing difficulty an integrated measure,syntactic and semantic factors in processing difficulty an integrated measure,
N13-1064,-1,0.0,-1,,on quality ratings for spoken dialogue systems ‐ experts vs users,on quality ratings for spoken dialogue systems ‐ experts vs users,
P85-1029,0.0,0.0,0.0,description str ategie s for naive and expert users c,description strategies for naive and expert users,description strategies for naive and expert users,description str ategie s for naive and expert users c
W09-0405,-1,0.0,-1,,combining multi engine translations with moses,combining multi engine translations with moses,
P04-1081,0.0,0.0,0.0,a kernel pca method for superior word sense disambiguation dekai wu1 weifeng su marine carpuat dekai cs ust hk weifeng cs ust hk marine cs ust hk human,a kernel pca method for superior word sense disambiguation,a kernel pca method for superior word sense disambiguation,a kernel pca method for superior word sense disambiguation dekai wu1 weifeng su marine carpuat dekai cs ust hk weifeng cs ust hk marine cs ust hk human
P11-2060,-1,0.0,-1,,automatic detection and correction of errors in dependency treebanks,automatic detection and correction of errors in dependency treebanks,
P11-1101,-1,0.0,-1,,underspecifying and predicting voice for surface realisation ranking,underspecifying and predicting voice for surface realisation ranking,
P13-2094,-1,0.0,-1,,co regression for cross language review rating prediction,co regression for cross language review rating prediction,
D13-1030,-1,0.0,-1,,interpreting anaphoric shell nouns using antecedents of cataphoric shell nouns as training data,interpreting anaphoric shell nouns using antecedents of cataphoric shell nouns as training data,
J12-3007,0.0,0.0,0.0,a scalable distributed syntactic semantic and,a scalable distributed syntactic semantic and lexical language model,a scalable distributed syntactic semantic and lexical language model,a scalable distributed syntactic semantic and
N09-3017,-1,0.0,-1,,disambiguation of preposition sense using linguistically motivated features,disambiguation of preposition sense using linguistically motivated features,
W02-1401,0.0,0.0,0.0,disambiguating noun compounds with latent,disambiguating noun compounds with latent semantic indexing,disambiguating noun compounds with latent semantic indexing,disambiguating noun compounds with latent
N06-2002,-1,0.0,-1,,the mile corpus for less commonly taught languages,the mile corpus for less commonly taught languages,
P84-1063,-1,0.0,-1,,a plan recognition model for clarification subdialogues,a plan recognition model for clarification subdialogues,
